id,tara,ara,siz,sex,tsq1,sq1,,Q2,Q3,Q4,q4_1,q4_2,q4_3,q4_4,Q5_1,Q5_5,Q5_2,Q5_3,Q5_9,Q5_6,Q6,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,q10,q11,Q11,q13,Q12,aer,Q13,q17,Q14,Q15,q20_1,q20_2,q20_3,q20_4,q20_5,q20_6,q21_1,q21_2,q21_3,q21_4,q22_1,q22_2,q22_3,q22_4,q22_5,q22_6,q23,q24,q25,q26,q27,Q18,q29,q30_1,q30_2,q30_3,q30_4,q30_5,q30_6,q30_7,q31_1,q31_2,q31_3,q31_4,q31_5,q32,Q19_1,Q19_2,Q19_3,Q19_4,Q20,q35_1,q35_2,q35_3,q35_4,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q24_4,Q25_1,Q25_2,Q25_3,Q25_4,Q26_1,Q26_2,Q26_3,Q26_4,q42_1,q42_2,q42_3,q42_4,q43,q44_1,q44_2,q44_3,q44_4,q44_5,q44_6,q45_1,q45_2,q45_3,q45_4,q45_5,q45_6,q45_7,q45_8,q46,q47,q48,q49,q50,Q27,q52,q53,q54_1,q54_2,q54_3,td1,d1,d2,td3,d3,td4,td5,d5,d6,d7,d8,d9,wt
732,4,14,2,2,3,44,1971 ,1,2,2,4,1,1,1,1,1,1,3,1,1,3,1,4,5,4,2,4,4,4,3,1,2,2,2,3,3,5,2,3,3,1,1,1,1,1,2,2,2,2,1,1,1,1,3,2,1,1,2,3,2,2,1,3,1,1,1,1,3,5,1,3,3,2,2,1,5,5,5,5,1,1,1,4,1,3,4,1,1,3,3,2,1,2,3,3,2,3,3,3,2,3,3,3,1,2,2,2,2,2,2,1,2,1,1,2,1,1,1,3,1,7,3,2,3,1,1,1,2,2,5,9,2,2,3,2,2,5,4,5,1,14,0.91
733,4,14,2,2,3,46,1969 ,2,2,5,1,3,2,2,2,3,1,4,2,3,1,3,4,5,3,4,4,4,4,2,2,1,3,2,4,4,4,3,2,4,3,4,3,4,4,2,2,1,2,1,1,2,1,2,2,2,1,1,3,3,3,2,2,1,2,3,2,2,3,1,4,3,3,3,3,4,3,3,3,1,2,2,3,3,1,2,1,1,3,4,3,1,3,3,3,3,3,3,3,1,2,4,2,2,2,2,2,2,3,1,2,3,2,1,2,3,2,3,3,2,8,2,4,3,1,2,2,3,2,3,3,2,2,3,1,3,7,5,5,1,14,0.91
734,4,14,3,2,3,45,1970 ,2,2,5,2,2,2,2,2,1,1,4,1,1,3,3,4,5,5,4,5,5,5,3,1,1,3,2,3,4,5,4,1,3,2,3,3,4,4,2,1,2,2,1,1,1,1,1,1,1,4,2,4,2,3,3,2,2,1,2,2,1,3,1,1,1,1,3,3,3,2,2,2,2,2,3,4,2,1,3,1,2,2,2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,1,4,2,2,2,2,3,3,2,1,9,2,4,4,1,2,2,3,4,4,6,2,3,4,2,3,8,3,4,1,14,0.91
735,4,14,2,2,3,40,1975 ,2,2,6,1,1,2,2,1,1,1,3,1,1,3,2,3,4,4,4,4,4,5,3,3,2,3,2,2,4,5,4,1,2,2,3,2,2,2,2,2,1,2,1,1,1,2,2,1,1,1,2,3,2,3,3,3,3,3,3,1,4,3,1,2,2,2,4,2,5,5,5,4,2,2,2,2,2,1,3,1,1,1,1,1,1,3,3,3,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,3,2,2,2,2,3,2,2,2,7,2,2,3,4,3,1,4,1,2,2,2,3,4,1,4,9,3,4,1,14,0.91
736,4,14,2,1,4,57,1958 ,2,2,5,2,3,2,2,2,2,3,2,2,2,1,3,3,4,4,2,3,2,4,1,1,2,3,2,2,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,1,2,2,2,1,2,3,2,2,2,2,2,2,2,4,2,1,4,3,1,2,2,3,3,2,4,4,3,3,2,3,2,3,2,1,4,1,1,2,4,2,3,2,2,3,3,4,3,3,2,2,3,2,1,2,2,4,4,2,2,2,3,2,1,2,2,3,2,4,2,7,3,2,3,1,3,1,3,4,4,6,2,3,4,1,3,8,3,4,2,14,1.01
737,4,14,3,1,4,52,1963 ,2,3,6,3,4,2,3,3,2,4,3,2,3,4,1,1,2,3,2,2,2,1,2,3,2,2,2,2,2,1,3,2,3,2,2,2,3,2,2,2,1,2,2,3,2,2,2,4,2,1,2,2,1,2,2,2,2,3,2,3,2,2,2,3,2,4,3,2,2,4,3,2,2,2,3,2,2,2,1,1,2,3,2,4,1,3,3,4,1,3,2,3,1,2,2,3,2,1,3,3,2,3,2,2,2,3,2,1,2,2,3,2,1,8,2,1,2,4,2,2,3,2,4,6,2,2,3,98,3,8,5,6,2,14,1.01
738,4,14,2,1,4,59,1956 ,1,2,2,1,2,2,2,2,2,1,3,2,2,1,2,2,5,2,4,4,3,3,3,3,1,2,2,2,2,2,4,2,2,1,4,3,4,3,2,2,2,2,1,2,2,1,1,1,1,1,1,2,2,2,3,2,2,1,3,3,2,3,2,4,3,3,3,3,3,3,3,3,1,2,1,3,2,1,4,1,1,4,3,3,1,2,4,3,2,2,3,2,2,2,3,2,1,4,2,1,2,2,2,1,3,2,1,3,2,2,2,4,3,5,3,3,2,1,2,3,2,3,1,1,2,2,3,98,2,5,5,6,2,14,1.01
739,4,14,2,1,4,54,1961 ,2,2,2,4,4,4,3,3,2,3,4,2,1,4,2,3,2,4,2,4,2,5,2,3,3,4,1,4,4,4,4,2,3,3,2,2,2,2,1,2,1,2,1,1,3,3,3,2,2,3,5,4,3,1,3,5,5,2,4,1,2,5,1,4,3,2,3,3,4,4,2,3,2,3,4,2,3,3,3,1,1,1,4,1,3,3,3,3,3,4,4,4,1,1,1,1,4,3,2,1,4,2,4,2,2,3,2,2,3,1,2,2,2,9,2,2,4,4,2,3,3,4,2,2,2,2,3,98,4,9,3,3,3,14,1.01
740,4,14,2,1,4,52,1963 ,1,2,2,1,1,1,1,1,1,2,4,1,1,1,2,4,5,5,2,4,5,5,3,1,2,4,2,2,2,4,2,3,4,2,4,2,4,4,2,2,2,2,1,1,1,3,1,1,2,2,3,1,2,2,2,4,2,2,4,1,3,3,1,3,3,3,4,3,4,4,1,2,2,2,2,2,2,1,3,1,1,2,2,2,1,2,3,2,1,3,4,3,1,2,4,4,1,5,5,2,3,5,2,2,3,1,1,3,1,4,1,4,2,8,4,3,4,1,2,2,3,3,2,2,2,2,3,98,2,6,4,4,4,14,1.01
741,4,14,3,1,4,59,1956 ,2,3,2,2,2,2,2,3,2,2,3,3,2,4,4,3,4,4,5,4,4,4,2,2,1,2,1,2,2,4,3,3,3,4,3,3,2,4,2,2,2,2,1,2,3,2,1,1,3,2,4,4,3,3,3,4,5,4,4,4,3,3,2,3,3,2,3,3,4,3,3,4,2,3,2,3,2,1,4,1,1,3,4,2,1,2,2,3,2,3,4,3,1,2,2,2,4,2,3,2,3,2,2,1,1,2,2,1,2,2,2,3,3,9,2,1,3,1,2,3,4,2,3,4,2,2,3,2,2,6,4,5,1,14,1.01
742,4,14,2,1,4,57,1958 ,3,4,5,2,2,2,2,3,3,2,3,3,3,1,2,3,5,5,4,4,5,4,3,3,3,3,2,3,3,3,3,3,4,4,4,4,4,4,2,2,2,2,1,1,2,2,1,1,2,1,4,2,2,2,2,4,3,3,3,2,1,2,3,3,3,3,3,3,2,2,1,1,2,3,3,2,1,1,3,4,1,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,4,3,2,2,3,3,2,1,1,2,2,1,1,2,1,3,3,8,3,3,4,4,3,3,2,2,3,4,2,2,3,98,2,6,4,4,3,14,1.01
743,4,14,2,2,4,55,1960 ,4,4,5,2,2,2,2,3,4,4,3,3,4,1,2,3,5,4,4,5,4,4,3,3,1,3,2,3,3,3,3,3,4,4,4,4,4,4,2,2,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,4,3,4,4,3,2,3,2,3,2,2,2,3,3,3,3,2,2,3,3,1,1,1,2,4,1,2,3,2,3,4,4,4,3,3,3,3,2,2,3,3,4,3,2,2,3,3,2,1,1,2,2,2,1,1,2,3,2,8,3,3,4,1,2,3,2,2,5,9,2,1,2,1,2,5,3,4,2,14,0.97
744,4,14,3,2,4,54,1961 ,1,3,2,2,3,2,2,3,2,3,3,2,2,4,3,3,4,4,4,4,4,4,1,3,3,2,3,3,3,3,3,3,3,4,3,4,3,3,2,2,2,2,2,1,2,1,1,2,3,3,2,3,2,3,3,3,3,4,3,2,3,3,1,2,3,2,3,2,5,4,3,3,1,2,3,3,2,4,4,1,1,2,3,3,1,3,4,3,3,3,4,3,2,1,3,2,1,1,2,1,3,3,3,1,3,2,3,3,2,3,2,3,1,8,3,3,2,1,2,1,2,3,4,6,2,3,4,1,4,9,3,4,1,14,0.97
745,4,14,2,2,4,53,1962 ,3,2,1,2,1,2,1,2,1,1,4,1,2,3,1,4,5,5,4,3,5,5,1,1,1,2,3,3,4,5,3,2,4,3,4,3,3,4,2,2,2,2,1,1,1,3,2,1,2,1,5,4,2,2,3,4,2,2,4,1,3,3,1,4,4,3,2,2,5,4,1,3,2,2,1,2,2,1,3,2,1,2,2,2,1,2,4,2,1,4,4,4,1,4,4,4,4,3,3,3,3,2,1,2,1,1,1,4,1,4,1,3,1,8,3,4,5,1,1,3,3,3,3,3,2,1,2,1,1,3,4,4,4,14,0.97
746,4,14,2,2,4,51,1964 ,4,3,6,4,3,3,4,4,4,4,4,3,1,4,3,3,4,4,5,5,5,5,3,3,3,4,5,3,3,4,2,2,4,4,4,4,4,4,1,2,1,2,3,1,1,2,3,4,3,2,2,4,3,4,3,4,1,1,1,4,5,5,1,4,4,4,4,4,4,4,4,4,2,3,2,3,1,4,2,1,3,3,4,4,3,4,3,3,2,3,3,3,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,2,6,3,2,2,4,3,1,3,2,2,2,2,2,3,1,1,4,3,4,2,14,0.97
747,4,14,3,2,4,54,1961 ,2,2,2,4,4,4,3,3,2,4,4,2,2,3,2,3,3,4,2,4,3,5,2,2,3,3,4,3,4,5,4,3,2,2,2,2,2,2,2,1,2,2,3,2,3,3,3,2,2,2,2,3,2,2,3,4,4,3,4,2,1,4,1,4,4,3,4,2,4,3,4,3,1,2,2,3,2,1,4,2,1,3,3,1,3,3,3,3,3,4,4,3,1,1,3,2,1,2,1,1,4,2,3,2,3,2,1,2,1,1,2,2,2,9,2,3,4,4,1,2,2,3,3,5,2,2,3,98,3,7,4,4,2,14,0.97
748,4,14,2,2,4,50,1965 ,2,2,3,3,3,2,2,3,3,2,3,3,3,2,3,3,4,4,4,4,4,5,1,1,1,3,3,2,2,4,2,2,4,3,3,3,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,3,2,2,2,3,2,3,4,3,3,3,2,3,3,2,3,3,3,3,3,2,2,3,2,3,3,4,3,1,1,1,3,3,1,2,3,3,2,3,3,3,1,2,3,3,1,3,2,3,3,2,3,2,3,3,2,3,3,3,2,3,2,6,4,3,3,1,2,3,2,3,5,9,2,3,4,1,3,7,4,4,2,14,0.97
749,4,14,2,2,4,56,1959 ,4,3,6,1,2,2,2,3,1,2,3,3,1,2,2,3,4,2,4,5,4,4,3,3,3,4,1,3,4,3,3,3,4,4,4,4,4,4,2,2,1,2,1,1,1,1,1,1,2,4,5,2,2,2,2,2,2,2,3,2,2,2,2,3,3,4,2,2,4,3,3,2,1,3,2,3,3,3,4,4,1,2,2,2,1,3,4,1,2,2,3,2,1,1,3,2,2,2,2,2,3,3,2,1,3,2,2,2,2,3,2,4,2,9,3,3,4,1,3,3,2,3,5,9,2,1,2,1,3,7,5,6,1,14,0.97
750,4,14,2,1,5,60,1955 ,3,2,5,1,1,2,1,3,3,3,3,3,2,2,3,2,4,4,4,5,4,4,3,3,2,2,3,3,4,5,4,2,3,3,1,3,2,2,2,2,2,2,1,2,1,2,2,1,3,2,2,3,3,2,3,3,4,3,3,3,4,4,2,3,2,2,3,2,4,3,3,2,2,3,2,3,3,1,3,1,1,2,2,2,1,4,3,3,2,2,3,3,2,3,3,3,1,3,2,4,3,2,3,1,2,2,3,3,3,3,2,2,2,8,3,2,2,4,2,4,3,2,3,5,2,1,2,1,3,8,3,5,2,14,0.89
751,4,14,3,1,5,67,1948 ,2,2,3,4,4,4,2,3,2,2,4,1,1,1,2,3,4,4,1,5,2,4,2,3,2,3,4,3,4,4,3,2,4,4,4,3,4,3,2,2,2,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,2,2,4,3,2,2,2,3,2,3,2,2,1,2,2,3,4,3,2,3,2,1,3,3,4,3,3,3,3,3,3,4,4,3,2,1,3,2,1,3,3,3,2,2,2,2,2,1,2,1,1,2,1,3,3,6,1,4,3,4,3,3,3,3,6,12,2,2,3,1,1,3,5,5,2,14,0.89
752,4,14,2,1,5,65,1950 ,1,2,3,2,1,2,1,3,4,2,1,4,4,3,2,3,5,5,5,5,3,3,2,1,2,4,2,2,4,4,2,4,2,1,3,2,2,2,2,2,2,2,1,1,1,3,3,1,1,3,2,3,1,2,2,2,2,3,4,1,2,3,1,2,2,3,3,2,4,4,2,3,2,1,1,4,2,1,3,1,1,2,3,3,1,4,3,2,2,3,3,3,1,2,3,3,1,2,3,2,3,2,1,1,3,1,2,3,2,3,1,4,2,8,4,4,5,1,2,1,4,2,3,4,2,2,3,1,1,3,3,4,2,14,0.89
753,4,14,3,1,5,61,1954 ,3,4,5,3,2,2,2,2,2,2,4,3,2,5,3,3,4,2,1,2,3,3,3,2,3,2,5,3,3,4,4,3,2,3,3,3,3,3,2,2,2,2,1,1,2,3,2,1,3,1,4,3,3,3,2,4,4,5,3,2,3,4,1,2,3,2,4,3,3,3,2,1,3,3,4,1,3,1,4,3,1,2,3,3,1,3,4,3,2,3,3,3,2,3,2,3,3,3,3,2,3,4,3,1,2,2,1,3,2,3,1,3,3,9,3,2,2,1,2,2,3,2,2,2,2,2,3,98,3,7,4,4,1,14,0.89
754,4,14,2,1,5,64,1951 ,2,2,4,2,2,2,2,3,3,2,4,2,2,1,2,2,3,4,4,3,3,3,3,3,1,1,2,3,3,3,3,3,4,4,4,4,3,3,2,2,2,2,1,1,1,1,1,1,1,2,4,2,3,2,3,4,3,3,2,3,2,3,3,3,2,2,2,3,4,3,2,1,2,3,4,2,1,1,3,1,1,1,1,1,3,3,3,3,2,2,2,2,2,2,3,2,4,2,2,3,2,3,2,1,2,1,1,2,2,2,1,2,2,8,3,3,4,1,2,2,2,2,3,5,2,1,2,98,1,3,4,5,2,14,0.89
755,4,14,2,2,5,65,1950 ,2,4,5,3,3,3,3,4,3,2,3,3,3,1,3,3,5,5,4,4,5,4,3,3,1,3,2,4,4,3,3,4,4,4,4,4,4,4,2,2,2,2,1,2,1,1,2,1,2,2,4,3,3,2,2,4,4,2,3,2,1,3,3,3,2,2,2,3,2,2,1,1,3,3,4,2,1,1,3,4,1,2,3,2,3,3,4,3,3,4,4,3,2,2,2,2,4,3,2,3,3,2,2,1,1,2,2,2,1,1,2,3,2,8,3,3,3,1,2,4,2,3,5,9,2,1,1,1,1,3,4,5,3,14,1.00
756,4,14,3,2,5,60,1955 ,3,4,6,2,2,3,2,3,2,3,4,3,3,3,3,3,4,4,5,4,4,3,3,2,3,3,4,2,3,3,3,3,4,4,3,3,3,3,2,2,2,2,1,1,2,2,1,2,2,4,4,3,3,2,3,4,3,3,4,5,4,3,1,3,3,3,3,3,4,3,3,3,1,2,3,2,3,1,4,3,2,3,2,3,1,2,4,3,3,2,3,3,2,3,3,3,4,3,2,2,3,3,3,2,2,3,1,3,2,3,1,3,2,9,2,3,4,1,2,3,4,3,5,9,2,2,3,1,3,7,3,3,1,2,1.00
757,4,14,2,2,5,60,1955 ,2,4,3,2,2,2,2,2,1,3,4,1,2,5,3,3,3,5,4,3,5,4,3,1,1,3,2,3,4,4,3,2,4,3,4,3,4,4,2,2,2,2,1,2,1,4,2,1,2,2,3,3,2,1,2,3,1,2,4,2,2,3,1,4,4,3,3,3,4,4,3,2,2,2,1,1,2,1,2,3,1,3,3,3,1,2,3,2,1,4,4,4,1,4,4,4,4,5,5,5,5,5,2,2,3,1,1,3,2,4,1,4,1,10,2,4,5,1,1,4,2,2,3,3,2,1,2,2,2,5,4,5,5,14,1.00
758,4,14,2,2,5,66,1949 ,2,2,6,4,4,4,4,4,4,4,4,3,2,3,2,3,4,5,4,3,4,4,1,1,2,2,5,2,4,3,3,4,4,4,4,4,4,3,2,2,2,2,3,3,3,3,3,3,1,5,3,2,2,2,2,4,4,3,4,5,4,3,1,4,4,2,3,3,4,4,2,2,2,3,2,3,3,1,3,2,1,2,3,3,1,2,3,2,2,3,3,3,1,1,2,1,2,5,5,5,3,5,2,1,4,2,3,1,2,2,2,1,1,8,2,3,4,1,1,3,4,3,1,1,2,1,2,1,2,5,5,5,1,14,1.00
759,4,14,2,2,5,61,1954 ,3,3,6,2,4,2,3,2,2,1,4,2,2,2,3,4,4,1,4,4,4,5,3,2,1,3,5,3,3,4,2,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,3,2,3,3,3,2,3,3,2,2,2,3,3,2,3,2,3,4,3,3,3,2,2,3,3,3,2,2,3,3,4,1,2,4,3,3,3,4,4,3,4,4,3,2,2,4,4,2,3,3,4,2,2,2,1,3,1,1,2,2,2,2,2,2,8,2,2,3,1,1,3,3,3,2,2,2,1,1,1,1,4,5,5,1,14,1.00
760,4,14,2,1,5,72,1943 ,3,2,2,1,2,3,2,1,2,2,1,2,2,1,3,2,4,5,4,4,5,4,3,3,2,3,1,3,3,4,4,2,3,3,2,3,3,2,2,2,2,2,1,2,1,2,2,1,3,3,2,2,3,2,3,3,4,3,2,3,3,3,2,3,2,3,2,2,4,3,3,3,2,2,3,3,3,4,2,1,1,1,3,2,1,3,3,3,2,2,3,4,2,3,3,3,1,3,2,4,3,2,1,1,2,2,3,3,3,4,2,3,2,8,3,3,3,1,2,3,4,2,6,12,2,1,1,98,1,3,5,6,2,14,0.89
761,4,14,2,1,5,72,1943 ,1,1,2,1,1,1,1,1,1,1,4,1,1,1,1,1,5,5,3,3,5,5,1,1,1,5,1,2,4,4,3,2,4,3,4,3,4,4,2,2,2,2,1,1,1,3,1,1,2,2,4,2,2,2,2,3,1,2,4,1,3,3,1,4,4,3,3,3,3,3,2,3,1,1,1,4,3,1,4,2,2,1,2,3,1,2,4,2,1,4,4,4,1,2,3,3,1,5,5,1,3,5,2,2,4,1,1,3,2,4,1,4,1,9,4,4,5,1,2,3,2,4,6,12,2,1,2,1,1,2,4,4,4,14,0.89
762,4,14,2,2,5,74,1941 ,1,2,4,4,4,4,2,3,3,3,4,2,2,3,4,4,3,4,2,5,3,4,1,1,1,3,4,3,4,3,4,2,4,4,3,4,4,3,2,2,1,2,2,1,2,4,3,2,2,2,3,3,2,2,3,2,3,4,5,1,3,3,2,4,4,3,2,4,3,3,2,2,2,3,3,2,3,1,2,2,1,2,3,2,1,2,3,3,3,3,3,3,2,2,3,2,2,5,2,5,5,3,5,2,3,3,1,2,4,2,1,2,2,8,2,2,3,1,2,4,2,2,5,9,2,1,1,1,1,3,5,5,1,14,1.00
763,4,14,3,2,5,73,1942 ,2,2,1,4,4,4,4,2,1,3,4,1,1,1,3,2,4,5,3,5,3,4,2,3,2,2,1,3,4,4,3,3,4,4,3,3,3,3,2,2,1,2,4,3,3,2,2,3,1,1,2,2,3,2,2,3,5,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,3,1,3,4,1,2,3,2,1,2,3,3,2,3,3,3,1,1,1,1,4,5,2,4,5,3,2,2,3,2,2,2,2,3,1,3,1,8,3,4,4,4,1,1,2,2,2,2,2,1,1,1,1,3,4,5,1,14,1.00
764,4,3,1,1,1,25,1990 ,3,2,3,3,3,2,2,2,2,2,3,3,2,1,2,3,3,2,2,4,4,4,2,1,2,4,4,3,4,4,3,3,4,3,3,4,3,4,2,2,1,2,1,1,1,2,2,1,3,5,5,3,4,3,5,3,3,3,3,3,4,3,1,3,3,2,2,3,3,3,3,3,2,2,3,3,2,1,4,1,2,3,3,3,1,3,3,3,3,4,4,2,2,2,3,3,1,5,5,5,3,3,3,2,3,2,2,3,3,3,2,3,2,6,3,3,3,4,3,2,3,3,3,3,1,3,4,98,4,9,3,4,1,3,1.02
765,4,3,1,1,1,25,1990 ,2,2,3,2,2,2,2,3,3,2,3,2,2,3,2,3,4,4,4,4,4,5,1,1,1,4,4,3,2,4,2,2,3,2,3,2,4,4,2,1,2,2,1,1,2,3,1,2,2,1,2,2,2,3,2,2,3,2,3,3,4,3,1,2,3,4,4,3,2,2,2,2,2,2,2,3,3,1,3,4,1,2,2,1,1,4,4,4,2,3,3,3,2,2,3,3,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,3,3,7,3,3,2,4,3,4,3,3,6,10,1,3,4,98,3,7,3,4,4,3,1.02
766,4,3,1,1,1,25,1990 ,2,2,4,3,3,3,2,3,2,2,3,3,2,1,2,3,4,3,3,2,4,4,2,1,3,2,2,3,3,3,2,3,4,4,3,3,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,2,2,4,3,4,4,4,3,3,4,3,3,2,3,2,4,4,4,4,1,2,2,2,2,2,2,1,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,1,4,3,3,4,4,4,1,2,2,2,2,2,2,1,3,2,6,3,3,3,4,3,4,3,3,3,4,1,3,4,98,4,11,3,4,3,3,1.02
767,4,3,1,1,1,29,1986 ,3,2,5,3,2,2,3,3,2,1,2,1,2,1,3,4,4,4,4,4,4,4,1,1,3,3,1,3,3,4,4,2,4,3,2,4,2,2,2,2,2,2,2,2,3,3,2,99,2,3,2,3,4,1,4,1,3,4,5,3,3,4,1,2,2,2,5,1,1,1,2,2,3,1,2,2,2,1,3,4,1,4,4,2,2,2,1,3,1,2,2,2,1,4,4,3,2,1,1,5,2,3,4,1,2,3,3,99,2,2,1,1,4,99,1,1,5,3,4,1,1,4,4,6,1,3,4,1,4,12,2,5,2,3,1.02
768,4,3,1,1,1,25,1990 ,4,3,6,3,2,2,2,2,1,2,4,1,1,3,2,3,4,5,5,5,5,5,2,2,1,3,2,2,4,3,3,2,1,1,4,3,4,4,2,2,2,2,1,1,1,2,2,1,1,1,4,4,2,2,5,5,3,1,5,1,2,4,1,4,3,2,5,2,4,5,3,2,2,3,2,3,2,1,3,3,1,2,3,2,1,2,3,4,3,4,4,3,2,3,4,3,3,1,1,5,1,5,2,2,1,1,1,2,2,2,1,3,1,7,2,3,2,4,3,2,3,4,3,3,1,3,4,98,2,6,3,3,3,3,1.02
769,4,3,1,1,1,20,1995 ,4,4,5,4,2,4,2,2,2,1,4,2,2,3,3,3,4,2,4,3,3,2,3,1,2,5,5,4,4,4,3,2,3,3,3,4,3,4,2,2,2,2,1,1,1,1,1,1,1,1,4,4,3,3,2,3,3,2,2,2,2,3,1,2,3,3,3,3,3,2,2,2,2,2,3,2,2,1,3,2,2,3,4,3,1,3,3,3,2,3,3,3,2,2,3,2,4,2,3,3,3,5,5,1,3,2,1,2,2,2,2,3,3,7,2,4,3,4,3,3,3,2,6,10,1,3,4,2,4,9,3,3,2,3,1.02
770,4,3,1,2,1,29,1986 ,4,2,6,3,2,3,2,3,3,2,3,3,2,3,3,4,5,5,4,4,5,5,3,2,1,5,5,3,4,5,3,2,3,3,3,4,3,3,2,1,2,2,1,1,1,1,1,1,2,1,2,3,3,3,3,4,3,3,3,3,3,3,2,3,2,3,3,3,2,2,1,1,2,3,3,2,2,1,3,4,1,2,2,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,3,7,2,2,2,2,3,2,2,2,4,6,1,3,4,98,3,8,3,4,1,3,1.01
771,4,3,1,2,1,29,1986 ,4,3,6,4,4,4,4,3,3,3,4,2,1,3,3,4,5,3,3,3,5,5,3,1,1,4,4,4,4,5,4,2,3,3,4,4,4,4,2,2,2,2,1,1,1,1,1,1,2,1,3,3,3,3,2,2,3,3,3,2,1,3,1,4,4,3,4,3,2,1,1,1,2,2,4,4,1,1,3,4,1,2,2,2,1,2,4,3,3,4,3,3,2,2,2,2,4,2,2,3,3,3,2,1,2,1,1,2,2,2,2,3,2,7,3,4,3,4,3,2,1,4,4,6,2,3,4,98,3,8,4,4,1,3,1.01
772,4,3,1,2,1,24,1991 ,5,4,6,2,1,3,2,3,2,2,3,2,2,1,4,4,5,3,5,5,5,4,3,3,4,3,4,3,3,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,5,4,3,3,3,2,1,2,2,2,2,2,1,3,3,3,3,4,2,2,1,1,3,3,2,2,2,4,3,4,2,2,3,2,4,2,2,4,3,2,3,2,3,3,2,2,3,3,3,2,4,3,3,1,1,1,1,1,2,2,2,2,3,7,3,3,3,1,3,3,3,3,3,4,1,3,4,1,4,9,3,4,2,3,1.01
773,4,3,1,2,1,29,1986 ,5,4,6,4,4,4,4,4,1,3,3,2,2,99,4,4,5,1,5,5,5,5,3,3,1,5,4,4,4,4,4,1,4,4,4,4,4,4,2,2,1,2,1,1,1,1,1,1,2,1,2,3,3,3,4,2,1,1,2,1,3,3,1,1,3,1,3,3,3,3,3,2,2,3,4,3,2,1,3,4,1,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,4,4,5,5,4,3,2,1,1,2,3,2,1,1,1,3,3,5,2,3,3,4,3,1,3,2,4,6,2,3,4,98,4,9,4,4,1,14,1.01
774,4,3,1,2,1,29,1986 ,1,2,4,3,3,3,2,2,2,1,3,2,2,1,2,3,3,3,3,3,3,3,3,1,1,3,2,3,4,4,3,3,4,2,4,4,4,3,2,2,2,2,1,1,1,1,1,1,2,1,5,3,3,3,1,3,3,3,2,1,2,2,2,3,3,3,3,2,4,4,4,4,1,3,2,3,1,1,3,1,1,3,3,3,1,3,3,3,2,3,3,3,2,2,2,2,4,5,3,5,3,5,2,1,2,2,2,2,2,3,2,3,2,6,3,3,3,4,2,3,3,1,5,9,2,3,4,2,3,7,4,4,2,14,1.01
775,4,3,1,1,2,36,1979 ,4,3,3,4,4,3,3,1,2,1,3,2,2,1,3,3,5,4,5,4,3,4,2,1,1,4,4,3,3,5,2,2,4,2,3,1,4,4,2,2,2,2,1,1,2,3,2,1,2,1,2,3,2,3,2,3,3,2,3,3,4,3,1,3,3,2,2,3,3,2,2,2,1,2,3,3,2,1,2,4,1,2,3,2,1,3,3,3,2,3,4,3,2,2,3,3,2,2,2,2,2,1,2,1,2,1,1,1,2,2,1,4,3,6,3,3,3,4,3,2,3,3,4,6,2,3,4,98,4,9,3,4,4,3,0.90
776,4,3,1,1,2,34,1981 ,3,2,3,4,3,3,3,3,2,3,4,2,2,1,3,3,4,4,3,4,4,4,3,1,1,4,4,4,4,5,3,2,4,3,3,4,4,4,2,2,2,2,1,1,1,1,1,1,2,1,2,3,3,2,2,3,3,2,3,3,2,4,1,4,3,3,3,3,3,3,2,1,2,2,3,3,1,1,3,2,1,1,2,2,3,3,3,3,3,4,4,3,1,2,2,2,4,1,3,3,2,2,2,2,3,1,1,3,3,3,2,2,2,7,2,3,3,4,2,3,1,4,4,6,1,3,4,98,4,11,2,3,1,3,0.90
