id,ara,siz,sex,age,Q2,Q3,Q4,a15,a16,a17,a18,Q5_1,Q5_5,Q5_2,Q5_3,Q5_9,Q6,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,a34,Q11,Q12,a37,a39,a41,Q13,Q14,Q15,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a64,Q18,a67,a68,Q19_1,Q19_2,Q19_3,Q19_4,Q20,a74,a75,a76,a77,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q24_4,Q25_1,Q25_2,Q25_3,Q25_4,Q26_1,Q26_2,Q26_3,Q26_4,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,Q27,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,mar,rel,edc,job,inc,b57,b58,b59,b60
717,2,1,2,54,1,2,5,1,2,1,1,1,2,1,3,1,1,2,2,4,3,4,3,3,3,1,1,1,1,7,4,4,2,3,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,2,3,3,4,4,3,3,2,4,4,3,3,2,2,3,2,2,1,3,1,1,4,2,3,3,3,2,2,2,4,3,3,2,3,3,2,2,3,2,2,2,2,5,1,1,1,3,3,3,3,4,4,4,2,2,3,3,2,2,3,2,4,4,2,2,1,1,2,3,4,4,2,15
718,2,1,1,45,2,2,2,2,2,2,2,2,1,1,2,2,2,2,4,5,5,5,5,4,4,1,1,2,3,8,4,4,2,2,3,3,3,3,3,2,2,1,1,2,2,2,2,2,2,1,1,2,4,4,3,4,3,3,4,4,2,1,2,2,2,2,1,4,4,1,3,2,2,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,4,2,3,2,1,2,2,2,2,3,3,3,3,2,2,2,2,2,1,2,4,4,3,2,2,2,4,2,6,3,3,2,9
719,2,1,1,40,1,2,4,1,1,1,1,1,1,1,3,1,3,1,3,2,1,1,3,5,2,1,3,2,1,6,3,3,2,3,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1, ,2,2,2,4,4,3,3,1,3,3,3,2,3,1,1,3,3,3,3,3,3,3,3,4,4,4,4,1,4,1,1,4,4,2,1,1,3,1,1,1,1,3,1,2,3,1,2,3,3,2,2,2,2,2,3,3,3,1,3,2,98,4,3,3,5,5,2,2
720,2,1,1,46,4,2,6,3,3,3,2,2,3,1,3,2,1,3,3,4,2,5,3,3,2,3,1,4,2,8,4,4,2,1,4,3,4,4,4,3,2,2,2,2,2,1,2,2,1,1,1,3,4,4,4,3,3,4,4,3,2,3,3,3,2,3,1,3,1,1,4,3,3,3,3,2,2,3,4,4,4,2,3,3,5,5,3,2,2,1,2,5,2,2,2,3,2,3,3,3,4,3,3,2,2,3,1,2,2,2,3,3,3,2,98,3,4,2,4,5,3,2
721,2,1,1,43,2,2,2,3,3,3,2,2,3,2,3,2,2,3,3,4,3,5,3,3,2,3,1,4,1,7,4,4,3,2,4,3,4,4,4,4,2,2,2,2,2,1,1,2,2,2,3,2,3, ,3,3,3,4,4,3,2,2,3,3,2,3,1,3,1,1,4,3,3,3,3,2,2,3,4,4,4,2,3,3,5,5,3,2,2,1,4,2,2,1,2,3,2,3,4,3,3,3,2,2,2,3,1,2,3,2,3,3,3,2,98,3,6,3,4,5,2,2
722,2,1,1,46,2,1,3,2,2,1,1,2,2,1,4,2,5,2,2,4,2,2,3,4,5,3,3,2,2,8,3,3,2,2,4,3,3,3,4,3,2,2,2,2,1,1,1,1,1,2,2,4,4,1,3,4,3,5,4,3,1,1,3,2,2,3,1,2,1,2,3,3,2,1,3,2,2,3,4,4,3,1,2,3,2,2,2,1,5,3,2,1,1,2,1,2,2,3,2,2,4,3,2,2,2,4,1,2,2,3,4,5,2,2,2,4,6,5,2,3,1,15
723,2,1,1,43,2,2,3,3,2,2,2,2,2,2,3,2,1,2,3,4,2,4,3,3,3,1,1,2,3,7,4,4,2,2,3,3,3,3,4,3,2,2,1,2,1,1,1,2,2,3,3,3,3, ,3,3,3,3,3,3,3,2,3,3,3,3,1,1,1,1,2,2,2,1,3,2,2,3,3,3,3,1,4,1,2,2,4,2,1,2,1,3,1,1,1,2,2,2,2,3,3,3,2,2,2,2,2,2,2,4,4,4,3,2,1,3,2,3,3,5,1,2
724,2,1,1,42,4,2,4,4,3,3,2,3,3,4,4,3,1,4,4,4,4,4,4,4,4,3,1,2,2,8,4,4,2,3,3,2,2,3,3,3,2,2,2,2,2,1,2,1,2,3,3,4,5,4,4,4,3,2,2,1,1,3,3,3,3,3,1,1,1,3,4,3,2,3,3,3,3,2,3,3,2,2,3,3,2,2,2,4,4,3,1,4,1,1,1,2,3,3,2,3,2,4,2,3,3,4,1,1,2,4,4,4,2,2,1,3,4,3,4,4,2,15
725,2,1,1,48,2,2,3,2,1,2,1,3,2,2,3,2,3,2,2,4,4,4,3,3,3,3,1,2,1,7,4,3,2,2,3,2,2,2,4,3,2,2,2,2,1,1,1,2,3,3,2,2,3, ,2,2,3,3,3,3,2,1,2,2,3,2,1,3,1,1,1,1,1,1,3,3,3,2,4,3,3,1,1,3,1,2,4,1,1,2,4,1,3,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,4,4,4,3,2,98,4,2,3,3,4,2,2
726,2,1,1,46,2,2,3,3,2,2,2,2,1,1,4,1,1,2,4,5,5,3,4,5,3,2,1,2,1,7,3,3,2,2,4,3,3,3,4,4,2,2,1,2,1,1,1,1,1,2,1,2,3, ,3,3,2,4,4,3,2,1,2,2,4,2,3,2,1,1,1,1,1,3,3,3,4,3,3,3,3,1,3,3,2,2,3,2,3,2,1,1,1,2,1,2,2,2,2,3,4,3,1,1,3,3,3,3,2,4,4,5,1,2,98,3,4,4,4,5,1,2
727,2,1,1,46,4,3,6,1,1,1,1,2,1,2,4,1,3,3,4,5,5,5,4,4,5,3,1,1,2,8,3,3,2,3,3,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,3,2,3, ,3,3,2,4,4,4,2,2,2,3,4,2,1,3,1,1,1,1,1,3,3,3,3,2,2,2,2,3, ,3,2,2,2,2,2,2,2,3,1,1,1,2,2,2,2,2,3,3,2,3,3,3,2,2,2,4,4,4,2,2,1,3,6,5,3,4,2,2
728,2,1,1,48,4,4,4,2,2,2,2,1,1,1,4,3,3,3,4,5,5,5,5,5,5,3,1,5,2,7,4,3,2,3,3,1,2,3,4,3,2,2,2,2,1,1,2,2,3,3,3,2,3, ,2,3,4,2,4,2,2,2,2,2,4,3,1,3,1,2,2,2,2,1,3,3,3,4,4,4,4,3, ,3,2,2,3,3,3,3,1,4,1,1,1,1,1,3,3,4,4,3,2,2,2,4,1,1,4,4,4,4,2,2,1,4,6,3,4,5,2,2
729,2,1,2,40,3,2,2,3,2,2,2,2,2,1,3,2,5,3,3,5,4,3,5,5,5,2,1,2,1,6,4,3,1,2,4,2,2,2,4,3,2,2,2,2,1,1,1,1,2,1,2,3,5,4,4,3,3,3,3,3,3,2,3,3,3,3,1,4,1,3,3,3,3,3,3,3,3,2,2,3,3,3, ,1,2,2,2,2,2,3,2,2,1,2,1,1,1,1,3,3,3,3,2,2,3,3,2,2,3,4,3,3,3,2,3,4,6,7,3,3,3,2
730,2,1,2,43,4,4,2,1,2,2,1,2,3,1,3,1,2,3,4,5,4,5,4,3,2,3,1,2,1,8,4,4,3,2,4,3,4,4,4,4,2,2,2,2,2,1,2,1,1,2,2,3,4,1,3,3,3,3,3,2,2,2,3,3,2,2,1,2,1,1,4,3,3,1,3,2,2,3,4,4,4,2,3,1,2,2,4,2,2,2,1,2,1,1,1,3,2,3,3,3,4,3,2,3,3,4,2,2,3,2,3,3,3,2,1,3,9,3,4,5,1,15
731,2,1,2,48,2,3,3,2,2,1,1,1,2,1,2,2,1,2,2,4,3,5,3,3,3,1,1,2,1,7,4,4,2,2,4,3,4,4,4,4,2,2,2,2,2,1,1,1,1,1,2,1,2, ,2,2,2,4,5,4,4,2,2,2,3,2,1,4,1,1,4,3,3,1,3,2,2,2,4,4,4,2,4,3,2,2,4,2,2,1,1,2,1,2,1,3,2,3,3,3,3,4,1,3,3,4,2,2,3,3,4,4,2,2,1,3,9,4,3,4,1,2
732,2,1,2,46,2,2,5,4,3,2,2,2,2,3,3,2,5,3,3,3,3,4,2,4,4,1,1,2,2,8,3,3,3,2,4,3,3,4,4,3,2,2,2,2,2,1,2,1,1,2,2,2,3, ,2,2,2,4,4,4,2,1,3,2,2,3,2,3,1,2,2,2,2,1,3,4,4,3,4,4,3,2,3,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,3,3,2,3,2,3,3,3,2,3,3,2,4,5,3,2,1,3,3,3,4,4,1,15
733,2,1,2,46,4,3,6,3,3,3,3,3,3,2,3,2,1,3,3,4,4,4,4,4,4,2,1,2,3,6,3,3,3,2,3,3,3,4,4,3,2,2,2,2,1,1,1,2,2,2,2,3,3, ,2,3,2,3,3,3,3,2,3,3,3,3,4,3,1,1,1,1,1,3,3,3,3,3,3,3,3,1,3,1,2,2,4,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,3,4,4,4,4,3,2,1,3,9,3,3,4,1,2
734,2,1,2,44,5,2,4,4,4,4,4,3,3,4,4,3,1,4,4,5,5,5,5,5,4,3,1,2,2,9,4,4,2,3,3,3,2,2,3,3,2,2,2,2,2,1,2,2,3,4,4,4,5,3,2,4,2,4,4,4,2,1,3,2,3,2,4,1,4,2,3,2,2,3,3,3,3,2,2,2,2,2,3,3,2,2,2,2,2,2,1,4,1,1,1,2,2,2,2,3,4,3,2,2,3,3,1,1,3,3,4,3,2,2,2,3,4,2,4,4,2,15
735,2,1,2,46,3,4,3,3,3,3,3,3,2,2,2,2,1,4,4,5,5,5,5,4,4,3,3,2,1,8,4,4,2,2,4,4,4,4,4,4,2,2,2,2,2,1,2,2,2,3,2,4,4,4,3,3,2,3,3,3,3,1,4,4,1,2,3,2,1,2,2,2,2,3,3,3,3,4,4,4,4,2,2,3,2,2,3,1,3,4,1,2,2,1,1,2,4,4,2,4,3,4,3,2,2,2,2,2,3,4,4,4,3,2,98,3,9,3,3,4,2,2
736,2,1,2,48,3,2,3,2,2,2,2,3,3,3,4,4,5,2,2,5,5,5,5,3,5,3,3,2,1,5,3,4,2,2,4,2,4,4,4,2,2,2,1,2,1,1,1,1,1,2,2,2,3, ,3,3,3,2,2,2,1,1,2,2,4,2,1,2,1,2,2,3,3,1,3,2,4,3,3,3,3,2,2,3,2,2,2,3,4,3,1,2,1,1,1,1,3,1,2,3,3,4,2,2,2,4,1,1,5,4,5,5,1,2,1,3,2,7,3,5,1,14
737,2,1,2,40,1,2,2,2,2,2,2,2,2,1,2,1,5,3,2,4,4,4,4,4,4,2,1,2,1,5,4,3,3,1,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,2,2,2,3, ,3,3,2,3,3,2,2,1,2,2,2,2,4,3,1,1,1,1,1,1,1,3,3,1,1,2,2,1,2,3,5,5,5,5,5,5,1,3,1,1,1,1,1,1,1,2,3,4,1,1,2,3,1,2,1,3,4,5,3,2,1,4,6,4,4,3,2,15
738,2,1,2,42,2,2,3,3,3,2,2,2,1,3,4,3,5,2,2,4,4,1,3,4,5,2,3,3,5,5,4,3,2,2,4,3,2,2,3,1,2,2,2,2,2,2,2,2,2,1,2,2,4,1,4,2,2,4,3,3,2,2,3,4,3,3,3,1,1,1,2,3,4,1,4,3,2,3,3,3,3,2,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,1,4,4,4,2,3,2,3,4,4,2,2,1,4,9,4,3,4,4,2
739,2,1,2,49,2,2,3,2,2,1,1,2,1,1,3,2,1,3,3,3,2,2,3,3,5,1,1,2,3,7,4,4,2,3,3,3,3,4,4,3,2,2,2,2,2,1,1,1,1,2,3,2,4,4,3,3,3,5,4,3,1,1,3,3,4,3,1,4,3,1,3,3,2,1,3,2,3,2,4,4,3,2,2,1,2,2,3,2,2,2,2,3,1,1,1,2,2,2,3,2,2,3,2,2,2,3,3,2,4,4,3,3,3,2,1,3,9,6,2,3,1,15
740,2,1,2,47,2,2,2,1,1,1,1,1,1,1,3,1,1,2,2,2,1,1,1,1,1,1,3,2,2,8,2,1,1,2,3,2,3,3,3,2,2,2,1,2,1,1,1,2,2,2,3,2,3, ,2,2,2,3,4,2,3,2,2,2,3,3,3,3,1,1,2,2,2,1,3,4,4,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,2,3,2,2,3,3,3,2,2,2,2,5,5,2,2,2,4,9,9,3,4,2,2
741,2,1,1,39,3,2,2,3,3,3,3,4,4,4,4,4,1,3,4,5,5,5,5,5,5,2,3,4,1,5,4,4,3,2,4,4,4,4,4,4,2,2,2,2,3,2,4,2,3,1,2,4,5,4,3,3,3,3,3,3,3,1,3,4,4,3,2,1,1,4,2,2,4,1,3,3,4,3,3,2,3,1,2,1,5,5,5,5,5,5,2,5,1,1,1,1,2,2,3,4,2,4,3,2,2,2,1,2,1,2,5,5,4,2,1,3,3,2,5,5,2,15
742,2,1,1,39,1,3,4,2,1,2,1,1,2,2,1,2,1,3,3,5,3,5,5,3,3,1,1,1,3,7,4,4,1,2,4,3,4,4,4,4,2,2,2,2,2,1,2,1,2,1,2,2,3, ,3,3,3,3,3,3,3,3,3,3,2,3,1,3,1,1,4,3,3,3,3,3,3,4,4,4,4,2,4,3,5,5,5,2,5,1,2,5,1,1,1,3,2,3,4,4,4,3,1,1,1,3,2,2,4,4,3,3,3,2,1,3,4,2,3,4,3,2
743,2,1,1,36,1,1,3,1,2,2,1,1,2,1,3,1,1,2,3,4,2,4,3,2,2,3,1,2,1,7,3,3,2,2,4,3,3,4,4,3,2,2,2,2,1,1,2,2,2,2,2,1,3, ,2,2,3,4,4,3,2,1,2,2,3,2,3,2,1,3,4,4,4,3,3,2,2,3,3,4,4,1,4,1,2,2,4,2,2,1,2,2,1,1,2,3,2,3,4,3,2,3,3,3,3,4,1,1,4,3,3,3,3,1,98,4,6,5,3,4,1,2
744,2,1,1,35,2,2,4,2,2,2,2,2,2,1,4,2,3,2,3,4,5,4,4,4,3,2,1,2,3,4,3,2,2,2,4,3,3,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,3, ,2,2,3,4,5,5,5,1,2,2,3,3,1,2,1,2,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,2,3,2,2,2,2,3,2,1,2,2,3,4,3,3,3,3,2,2,2,2,2,1,4,5,1,2,2,2,98,4,4,3,4,5,2,15
745,2,1,1,34,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,4,2,4,3,3,3,1,1,2,2,7,3,3,2,3,3,3,3,3,4,3,2,2,1,2,2,2,2,2,2,3,3,3,3, ,3,3,3,3,3,3,3,2,3,3,3,3,2,3,1,1,1,2,2,1,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,2,2,3,2,2,2,3,2,2,2,3,4,2,2,3,3,3,2,2,2,2,4,4,3,2,98,4,3,3,3,4,1,2
746,2,1,1,35,4,2,4,4,4,4,4,4,4,4,4,4,1,4,4,5,5,5,5,4,4,3,1,1,2,9,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,4,4,4,2,1,1,1,1,1,3,3,4,2,1,3,1,3,3,2,2,3,3,3,3,2,3,3,2,1,4,1,2,2,2,4,2,4,1,4,2,2,2,3,3,3,2,2,2,3,2,3,3,3,1,1,2,4,3,3,2,1,1,3,3,3,3,4,2,15
747,2,1,1,36,1,2,3,3,3,2,3,4,1,2,3,2,5,2,1,5,5,5,5,5,5,3,1,2,4,6,4,4,2,4,4,3,3,4,4,4,2,2,2,2,1,1,1,2,1,3,3,3,4,1,2,3,3,5,4,3,3,1,2,2,2,2,1,2,1,1,2,1,1,3,3,3,3,4,4,4,4,1,4,1,1,2,2,1,2,2,2,4,1,1,1,2,2,3,3,3,4,2,2,2,2,3,1,1,3,5,4,4,2,2,1,4,6,5,4,5,2,2
748,2,1,1,39,1,2,5,2,1,1,1,2,1,1,4,2,3,2,3,5,5,2,3,5,3,3,1,2,2,8,3,2,1,2,4,1,1,4,4,4,2,2,1,2,1,1,2,2,2,1,2,2,3, ,2,2,2,5,5,3,3,1,2,2,4,2,3,3,1,1,1,1,1,3,3,3,3,3,3,3,3,1,3,3,1,2,3,2,5,1,1,1,1,2,1,2,3,3,3,3,4,3,1,1,3,3,4,1,2,5,4,5,2,1,1,3,2,2,5,5,3,2
749,2,1,1,32,1,2,6,3,3,2,1,1,1,1,4,1,1,4,2,5,5,5,5,4,5,2,1,2,1,6,4,4,4,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,1,1,4,3, ,4,4,4,3,3,2,1,1,2,1,3,3,3,2,1,2,3,2,2,1,3,3,4,4,4,4,3,1,2,1,3,3,1,1,2,3,1,3,1,1,1,1,1,1,1,1,3,3,1,2,2,2,2,3,3,4,4,3,4,1,1,4,6,3,4,4,1,2
750,2,1,1,33,4,4,6,3,3,3,3,3,3,3,4,2,1,4,3,5,5,5,5,5,5,3,1,1,1,6,4,4,4,2,2,2,3,3,3,3,2,2,2,2,2,1,2,2,2,2,3,3,4,1,3,3,3,3,2,1,1,1,3,2,4,2,3,2,1,3,3,1,1,3,3,3,4,4,4,4,3,2,3,3,3,2,2,3,2,2,1,5,1,1,1,1,1,1,2,3,3,3,3,4,4,4,2,4,2,5,3,3,4,1,98,3,6,4,4,4,1,2
751,2,1,2,36,4,3,6,3,3,2,2,2,3,2,4,2,2,4,4,4,5,4,5,4,5,3,3,4,1,6,4,4,4,2,2,2,1,3,1,1,2,2,2,2,1,1,1,1,1,2,2,3,4,6,4,3,3,3,3,2,2,2,3,3,3,3,1,2,4,3,3,2,2,1,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,3,2,2,1,1,2,1,2,2,3,3,3,2,3,2,2,2,3,3,4,3,2,2,98,4,9,5,2,3,2,2
752,2,1,2,36,4,3,5,4,3,2,3,2,2,2,3,2,5,3,3,5,3,4,3,5,5,3,3,2,2,8,4,3,2,3,4,3,3,4,4,4,2,2,2,2,1,1,2,1,2,2,3,2,4,3,3,3,3,3,4,4,2,2,3,3,3,2,1,2,1,1,2,2,2,1,3,3,3,3,4,4,4,2,2,1,2,2,2,1,2,2,2,3,2,2,1,2,2,3,3,3,3,3,2,2,2,2,3,2,4,4,2,3,3,1,1,3,3,3,3,4,1,2
753,2,1,2,35,3,2,6,4,4,3,3,2,2,3,3,2,1,3,4,4,4,5,4,4,5,3,3,2,6,8,4,4,2,4,4,3,2,4,4,3,2,2,2,2,2,1,2,1,1,4,4,4,4,1,3,3,3,5,4,2,2,2,3,2,2,3,1,2,1,1,3,3,3,1,3,3,3,3,4,4,4,1,2,3,2,2,2,2,2,2,2,3,1,2,2,1,2,2,3,3,3,2,2,2,2,3,2,3,2,3,3,4,2,2,98,3,9,3,4,4,1,15
754,2,1,2,37,4,2,4,2,2,2,2,2,1,2,4,2,1,3,3,5,5,5,4,4,5,2,3,1,2,8,3,3,2,3,3,2,2,3,4,4,2,2,2,2,1,1,1,2,2,2,3,2,3, ,3,3,3,2,2,2,1,2,2,3,4,2,1,3,1,1,1,1,1,3,3,3,3,4,4,4,4,2,3,3,2,2,2,2,2,2,2,3,1,1,1,2,2,2,2,3,3,3,2,3,3,3,2,2,4,4,4,4,2,2,98,3,6,5,3,4,2,2
755,2,1,2,38,3,2,6,3,3,4,4,3,3,2,1,2,2,2,4,4,2,2,4,4,4,1,3,5,1,5,4,3,2,2,4,3,3,2,4,3,2,2,1,2,1,1,1,1,1,1,2,1,3, ,3,3,3,3,3,3,2,3,4,4,2,3,1,2,1,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,5,5,5,5,5,5,2,2,2,1,2,2,2,2,1,2,3,3,2,2,2,2,1,1,1,1,5,2,1,2,1,3,9,6,3,3,1,13
756,2,1,2,38,3,2,3,2,1,1,2,2,3,2,1,1,1,2,3,3,3,2,3,4,4,3,2,2,2,6,3,3,3,2,2,2,4,4,2,2,2,2,2,2,1,1,1,2,1,1,3,2,4,3,2,2,3,2,3,3,2,2,2,2,2,2,3,1,1,4,3,3,3,3,3,3,4,3,3,3,2,2,2,1,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,3,2,2,2,2,2,4,3,4,5,5,2,2,98,4,1,1,3,3,1,2
757,2,1,2,32,2,2,4,4,4,4,2,3,3,3,3,3,1,2,3,3,3,3,3,3,2,3,1,2,2,7,4,3,2,3,4,2,2,2,4,3,2,2,2,2,2,1,1,1,1,2,3,3,3, ,3,3,2,4,4,4,2,2,2,2,3,2,1,3,1,1,2,3,2,3,3,3,3,2,2,2,2,1,3,2,3,5,5,4,2,2,1,4,2,2,2,2,3,3,2,3,3,4,2,3,4,4,1,2,2,4,4,4,2,1,1,3,3,2,3,4,2,15
758,2,1,2,32,2,2,3,4,3,2,2,3,2,2,3,3,3,2,2,3,2,4,3,4,5,1,1,2,2,8,3,3,2,2,4,3,3,4,4,3,2,2,2,2,1,1,1,1,1,2,2,3,4,1,3,3,2,5,5,5,5,1,2,3,4,2,4,3,1,1,2,2,2,1,3,3,3,2,3,3,2,2,2,1,2,2,5,1,2,2,2,3,2,2,1,3,3,3,3,3,2,3,2,2,2,3,2,2,2,3,3,4,3,2,1,3,3,3,4,4,2,15
759,2,1,2,39,4,2,3,3,2,1,1,2,2,3,3,2,5,3,4,5,5,5,5,4,5,1,1,1,3,7,4,4,3,2,4,3,3,3,4,3,2,2,1,2,1,1,1,1,2,2,3,4,5,2,3,4,3,3,3,3,2,3,2,2,2,2,2,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3, ,1,5,5,5,5,5,5,2,2,1,1,1,1,1,3,3,3,3,4,2,3,3,3,2,2,3,3,4,3,3,2,98,3,9,3,4,5,2,2
760,2,1,2,37,2,3,4,2,2,2,1,1,2,1,1,2,3,2,2,5,3,5,4,3,2,3,1,1,2,8,4,4,2,3,4,3,4,4,4,3,2,2,2,2,1,1,2,1,2,1,2,1,3, ,2,2,2,4,4,4,4,2,2,2,2,2,3,1,1,3,4,4,4,3,3,3,3,3,4,4,4,2,3,1,5,5,5,1,5,1,2,2,1,1,1,3,3,3,3,4,3,4,2,2,2,3,2,2,3,4,3,3,4,2,98,4,2,3,4,4,2,2
761,2,1,2,36,4,3,6,2,2,1,1,2,3,1,3,2,3,2,3,4,2,5,4,3,3,3,1,1,1,7,4,4,3,3,4,3,4,4,4,3,2,2,2,2,1,1,1,2,2,2,4,2,3, ,2,2,3,4,4,3,3,3,2,3,2,2,1,2,1,1,4,3,3,3,3,3,3,3,4,4,4,3, ,1,5,5,5,2,5,2,1,3,1,1,2,3,3,3,3,2,2,3,2,2,2,4,1,2,3,3,4,4,3,2,2,4,9,3,3,4,1,2
762,2,1,1,24,4,3,4,4,2,2,2,2,3,3,4,3,5,2,3,4,4,2,4,4,4,2,3,2,3,7,3,3,2,2,3,3,3,3,3,3,2,2,2,2,1,1,2,1,1,2,2,3,4,4,3,3,3,3,2,2,1,2,3,2,3,2,2,1,1,3,2,2,3,3,3,3,3,3,3,3,3,2,2,1,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,3,2,3,2,1,1,2,3,2,4,3,2,3,2,1,2,4,10,4,3,4,2,15
763,2,1,1,29,1,2,4,2,3,2,1,1,1,1,4,1,3,3,2,5,5,5,4,5,5,2,1,2,1,7,4,4,4,1,1,1,1,1,1,3,2,1,1,2,1,1,1,2,2,1,1,3,3, ,4,3,3,3,3,1,2,1,2,1,4,3,3,2,1,2,2,2,2,1,3,3,4,4,4,3,3,2,2,1,3,3,2,1,2,3,1,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,3,3,3,4,5,3,2,1,1,4,6,2,4,5,1,2
764,2,1,1,23,5,2,4,3,3,3,3,3,1,2,4,1,5,2,1,5,5,2,5,5,5,3,1,2,1,8,4,4,4,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,4,2,4,5,1,4,4,1,4,4,3,5,1,1,3,4,2,1,4,2,1,2,3,1,1,1,2,2,1,3,3,3,1,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,2,2,4,2,1,3,4,1,1,4,5,3,1,2,1,98,4,10,7,3,3,1,2
765,2,1,1,23,1,2,3,1,1,1,1,3,2,1,4,2,1,2,3,4,4,4,3,5,4,2,1,1,1,10,4,3,2,2,1,4,4,4,4,4,2,2,1,2,1,1,1,2,2,2,3,2,3, ,3,2,2,4,4,4,2,1,2,3,4,2,1,3,1,1,2,1,1,1,1,3,3,4,4,4,4,2,3,3,5,5,5,3,5,2,2,2,1,1,2,3,2,2,2,2,2,3,2,2,2,2,2,2,4,3,4,4,2,1,98,4,10,5,3,4,2,2
766,2,1,1,25,2,2,2,2,2,3,2,2,1,1,3,1,2,2,3,3,3,2,2,2,3,3,3,2,2,5,3,3,2,2,3,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2,2,3,4,1,3,3,2,4,4,4,2,2,1,1,4,3,3,2,1,1,1,3,1,1,1,1,1,3,3,3,3,2,2,1,3,3,2,2,2,2,1,2,1,1,1,2,2,3,3,2,4,3,1,2,3,3,1,4,4,4,2,2,2,1,2,4,10,6,4,5,1,2
767,2,1,1,23,2,2,3,2,2,2,2,2,1,1,4,1,5,2,2,5,5,2,2,2,3,3,3,2,1,5,4,4,4,2,3,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,4,4,1,3,3,2,3,3,2,1,2,1,1,3,3,3,2,1,2,2,3,1,3,3,2,4,4,4,4,3,2,3,1,5,5,5,2,2,2,1,5,1,1,1,2,2,1,3,3,4,3,1,2,3,4,1,3,2,4,3,3,2,1,98,4,10,4,4,5,1,2
768,2,1,1,29,3,4,2,3,3,2,2,3,2,2,1,2,1,4,4,5,5,5,5,3,3,3,1,2,2,9,4,4,2,2,4,4,4,4,4,4,2,2,2,2,1,2,2,2,2,2,2,4,3, ,3,4,3,3,4,3,3,1,4,4,1,3,3,2,1,3,2,2,3,3,3,3,3,4,4,4,4,3, ,1,3,3,5,1,5,4,1,2,3,1,1,3,4,4,3,4,3,3,3,2,2,2,1,1,5,4,3,3,4,1,98,3,5,2,4,5,2,2
769,2,1,1,19,3,2,2,3,3,3,3,2,2,2,1,2,3,2,1,4,2,4,5,5,5,3,1,3,1,7,4,3,2,2,3,2,4,4,4,2,2,2,1,2,2,1,1,2,2,2,2,3,5,1,3,3,4,2,2,2,1,2,2,3,3,2,1,4,1,2,3,3,3,1,3,3,3,4,4,4,4,2,2,3,2,2,2,2,2,3,2,2,2,2,1,3,2,3,3,1,2,3,2,2,2,3,3,3,2,3,5,3,3,1,1,4,10,6,3,3,1,2
770,2,1,1,19,1,1,6,4,2,2,4,3,1,1,3,1,3,1,1,2,2,3,3,3,1,1,1,5,1,7,4,4,2,1,1,2,1,4,4,4,2,2,2,2,1,1,1,1,1,3,3,4,5,2,4,4,4,2,2,2,1,3,2,4,4,4,1,3,2,1,1,1,1,3,3,3,3,4,3,4,4,1,3,1,2,3,3,2,1,4,3,1,1,1,2,2,2,4,2,3,2,4,4,1,2,3,2,2,2,4,5,4,3,1,98,4,10,6,3,3,1,2
771,2,1,1,20,2,1,3,2,1,2,1,1,2,2,1,1,1,2,2,4,3,5,4,3,3,3,1,2,1,6,4,2,2,3,4,3,2,4,4,3,2,2,2,2,2,1,1,2,1,2,3,2,2, ,1,2,2,5,5,5,5,1,1,2,3,2,1,2,1,1,3,3,3,3,3,3,3,3,4,3,4,2,3,1,5,5,5,2,5,2,5,5,1,1,1,3,3,3,3,4,3,3,1,3,3,3,2,2,3,3,4,3,3,1,2,4,10,4,4,4,2,2
