id,wara,siz,ara,sex,wage,age,Q2,Q3,Q4,a15,a16,a17,a18,Q5_1,Q5_5,Q5_2,Q5_3,Q5_9,Q5_6,Q6,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,a35,a36,Q11,Q12,a39,Q13,Q14,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a64,a65,Q18,a67,a68,a69,a70,a71,a72,a73,a74,a75,a76,a77,a78,a79,a80,Q19_1,Q19_2,Q19_3,Q19_4,Q20,b07,b08,b09,b10,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q24_4,Q25_1,Q25_2,Q25_3,Q25_4,Q26_1,Q26_2,Q26_3,Q26_4,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b54,b55,b56,b57,b58,Q27,b60,b61,job,mar,edc,rel,inc,b70,b71,b72,b73,wt
582,1,1,1,2,60,4,4,4,6,3,3,2,3,3,2,2,3,3,3,5,2,4,4,4,4,4,4,3,3,3,1,4,3,3,3,2,4,2,2,2,3,3,2,2,2,2,1,2,3,3,3,2,2,2,3, ,2,2,2,2,2,3,2,2,2,4,2,2,3,2,2,4,3,4,4,2,3,2,2,3,3,2,1,3,1,1,2,2,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,1,2,3,2,2,2,2,2,3,1,1,1,3,3,3,2,2,2,3,8,3,2,4,4,3,4,1,2,2,2,2,98,2,4,5,2,1,1
583,1,1,1,2,62,4,2,2,3,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,3,3,3,2,2,2,5,3,3,3,3,3,3,2,3,3,2,2,2,2,2,1,2,2,2,2,1,2,2,3, ,2,2,2,2,2,2,2,3,3,3,2,1,2,3,3,3,3,3,3,3,3,2,2,2,2,2,1,3,1,1,2,3,3,1,2,3,3,1,3,2,2,2,1,1,2,3,1,2,2,3,2,3,2,2,2,3,2,2,3,3,3,2,2,2,3,2,7,3,2,2,2,2,2,1,2,3,2,2,2,4,3,3,2,8,1
584,1,1,1,2,61,4,2,2,4,2,2,2,2,2,1,1,3,2,2,5,3,2,2,2,2,3,3,3,2,2,2,2,3,3,3,3,3,2,3,3,3,2,2,2,2,2,1,1,2,2,2,1,2,2,3, ,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,3,3,3,3,2,2,2,2,2,1,3,1,1,2,2,2,1,2,3,3,1,2,2,2,2,1,1,2,2,3,2,2,3,2,2,2,2,2,3,3,2,2,3,3,2,2,2,3,2,7,3,2,4,2,2,2,1,2,5,2,2,2,4,3,4,2,1,1
585,1,1,1,2,64,4,1,2,3,2,2,2,2,2,2,2,3,2,2,1,2,3,4,4,4,4,4,4,3,3,2,2,2,2,2,3,3,3,2,4,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2, ,2,2,3,2,3,4,2,4,4,1,2,1,5,5,3,5,2,4,4,4,4,2,2,3,3,3,2,4,1,1,3,2,3,1,2,3,3,3,3,3,3,1,1,1,1,1,1,2,2,2,2,2,5,2,1,2,2,2,2,3,3,2,1,2,2,4,10,3,1,2,4,4,4,8,2,6,2,2,4,4,3,4,2,2,1
586,1,1,1,2,63,4,2,2,2,3,2,2,2,2,1,1,4,1,1,1,4,4,3,4,4,4,4,3,3,1,1,4,3,3,2,2,4,2,2,2,3,2,2,1,1,2,2,2,1,1,1,1,3,3,4,1,3,2,2,3,2,2,2,2,3,1,1,1,2,2,2,2,2,4,4,2,2,2,3,2,2,2,1,3,2,1,2,3,2,1,2,3,4,3,3,3,3,2,2,2,3,3,1,3,3,5,3,2,2,1,2,2,3,3,2,2,2,3,2,2,2,3,6,3,3,2,2,2,3,1,2,2,2,1,2,1,4,5,3,8,1
587,1,1,1,2,64,4,4,3,5,3,3,3,2,2,1,1,4,1,1,1,4,4,4,4,4,3,4,4,3,1,1,4,3,3,4,2,4,2,2,3,3,3,2,1,1,2,1,1,1,2,1,1,2,1,4,99,3,2,3,3,2,3,3,4,2,2,2,1,2,1,2,2,2,4,4,2,2,1,3,3,3,2,1,3,1,2,2,3,2,1,2,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,2,2,1,2,2,2,1,1,2,2,3,2,2,2,3,8,3,2,2,2,3,3,1,2,5,2,1,1,2,4,5,3,1,1
588,1,1,1,2,64,4,1,1,5,1,1,2,1,2,1,1,3,1,1,1,2,4,4,5,5,5,4,5,3,2,1,2,4,4,4,3,4,3,4,3,4,4,2,2,1,2,1,1,2,1,1,1,1,2,4,1,4,1,2,2,2,4,4,2,1,2,2,1,2,2,3,3,2,4,4,4,3,2,2,3,3,2,3,3,1,1,3,3,3,1,3,3,3,2,3,3,3,2,2,2,2,2,3,2,3,3,3,2,1,1,1,3,2,1,1,3,3,3,2,4,4,4,8,3,2,1,4,2,4,1,2,5,2,2,2,4,3,4,1,6,1
589,1,1,1,2,60,4,3,2,4,2,2,2,2,2,3,1,3,1,1,3,2,3,4,3,4,4,5,5,3,3,2,5,4,3,1,2,4,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,2, ,2,2,2,2,2,3,3,4,1,2,1,1,3,3,3,3,2,4,4,4,3,1,3,2,4,2,1,3,1,2,2,2,3,1,2,1,2,3,3,3,3,1,1,1,2,2,3,1,1,3,1,1,1,1,1,2,2,1,1,3,3,3,1,1,2,4,8,2,3,4,2,2,4,1,3,5,2,2,1,4,2,3,1,6,1
590,1,1,1,2,60,4,1,2,2,3,2,1,1,2,2,1,2,2,2,1,2,2,2,3,2,4,4,4,3,3,2,2,3,3,2,2,4,4,4,4,4,4,2,2,2,2,2,1,2,1,1,2,1,2,3, ,2,2,3,3,5,1,2,3,2,2,3,2,2,1,3,3,3,2,2,2,2,1,3,3,3,2,1,4,2,1,2,2,3,1,2,3,2,3,3,3,3,2,1,2,2,2,3,5,5,3,2,5,2,1,1,3,1,2,2,3,2,3,2,2,3,3,7,3,2,2,4,3,3,3,2,3,2,2,3,1,4,5,3,8,1
591,2,1,4,1,28,1,5,3,6,3,3,3,3,3,3,2,3,3,3,1,3,4,4,4,3,3,4,4,3,3,3,4,4,4,4,2,3,3,3,3,3,4,2,2,1,2,2,2,2,3,3,2,2,2,5,1,4,4,3,4,4,4,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,3,3,3,2,2,2,4,1,1,2,1,2,1,2,4,2,1,2,2,2,2,1,2,2,3,2,2,2,3,3,3,2,2,2,2,2,1,2,2,2,3,2,3,2,3,6,1,3,2,2,2,2,8,2,3,1,3,98,2,4,4,1,2,1
592,2,1,4,1,27,1,4,2,3,3,3,2,2,2,3,3,3,3,3,2,3,4,5,4,5,4,5,4,3,3,1,5,4,4,4,3,3,3,2,2,3,3,2,2,1,2,1,2,2,2,3,2,2,2,4,3,3,3,3,3,3,3,2,2,2,2,2,1,2,3,2,3,3,3,2,2,3,2,2,3,2,2,2,3,1,1,2,2,2,1,2,4,3,2,3,3,3,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,1,2,3,3,3,2,3,3,3,7,2,4,2,2,3,2,2,3,3,1,3,98,3,3,4,1,2,1
593,2,1,4,1,24,1,4,3,5,3,2,2,3,2,3,3,2,3,3,3,2,3,4,5,5,4,5,4,1,2,1,5,4,4,4,2,3,3,4,4,4,4,2,2,2,2,1,2,2,1,1,1,1,1,5,2,3,2,3,3,3,3,2,4,3,3,3,1,3,4,2,2,3,2,2,2,2,3,4,4,3,2,1,3,2,1,1,3,3,1,4,4,4,3,3,3,3,1,1,2,3,1,1,2,5,5,2,5,3,2,2,2,3,2,3,3,3,2,3,3,3,3,8,2,2,3,4,3,2,8,3,6,1,3,98,3,4,5,1,2,1
594,2,1,4,1,28,1,5,4,2,2,1,1,3,3,4,1,4,3,2,1,2,2,4,3,3,4,2,4,2,2,2,5,3,3,2,2,4,3,2,4,3,3,2,2,1,2,1,1,2,3,1,1,1,1,5,1,4,2,4,2,2,2,1,1,3,2,3,1,4,4,2,3,3,3,4,3,3,2,2,3,4,3,1,2,1,1,1,2,1,1,1,3,4,2,2,3,3,1,1,1,2,2,3,2,4,3,2,2,2,1,1,3,2,1,3,3,3,4,3,2,3,4,7,2,5,1,1,4,4,4,2,4,1,3,1,3,4,5,3,2,1
595,2,1,4,1,24,1,4,3,5,3,3,2,2,3,4,2,4,2,3,3,1,3,4,4,2,4,4,4,1,2,1,4,3,4,4,3,4,3,2,3,4,4,2,2,2,2,1,2,2,1,2,2,2,1,5,2,3,3,2,2,3,3,3,1,4,4,2,2,4,4,2,4,3,2,3,1,1,2,3,3,3,2,1,3,1,3,3,3,3,3,3,3,3,3,3,4,4,1,1,1,2,1,2,2,3,2,3,3,3,2,2,3,2,3,3,2,3,2,2,3,2,2,9,2,2,2,4,3,2,1,2,4,1,3,98,3,3,4,2,2,1
596,2,1,4,1,20,1,2,2,5,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,2,2,4,4,2,2,3,4,3,3,2,2,3,4,4,3,3,3,2,2,2,2,3,2,2,2,1,1,3,2,3, ,2,2,2,2,3,4,3,2,3,3,3,1,3,2,3,3,3,3,4,2,2,2,3,3,2,3,5,2,4,1,2,3,3,2,2,3,3,2,3,3,3,2,3,2,3,3,3,3,4,3,4,3,3,1,2,3,2,2,3,3,3,3,2,3,2,2,8,2,2,2,2,2,3,8,2,3,1,2,98,3,3,4,3,2,1
597,2,1,4,1,22,1,3,3,5,2,2,2,2,3,2,2,3,3,3,1,3,4,5,3,5,5,5,5,1,2,1,4,2,3,2,2,2,2,2,3,4,1,2,2,2,2,2,1,3,2,2,1,3,2,3, ,2,2,2,2,2,3,4,3,2,3,3,1,2,4,3,3,3,4,3,2,2,1,3,3,4,3,4,2,3,2,2,3,3,1,2,3,2,3,3,4,4,2,1,1,2,2,1,2,1,1,2,2,2,2,2,3,2,3,3,2,2,2,2,2,3,2,7,3,5,4,4,3,2,8,2,6,1,3,98,2,3,4,2,15,1
598,2,1,4,1,27,1,2,2,3,3,2,2,2,3,1,2,3,2,2,5,2,2,5,5,2,2,5,4,3,3,2,2,3,4,3,2,2,2,2,4,4,2,2,2,2,2,1,1,2,2,3,2,2,1,3, ,4,3,3,3,1,3,2,3,4,2,2,1,2,3,3,3,3,3,3,2,2,2,2,3,3,2,1,3,3,1,1,1,1,1,2,1,3,3,3,3,3,2,2,2,2,3,2,1,3,3,2,2,2,2,1,2,1,1,3,3,3,2,2,3,4,4,6,2,2,2,2,2,4,8,2,4,1,2,2,3,4,5,1,2,1
599,2,1,4,1,27,1,1,1,4,2,2,2,2,2,3,2,3,2,2,1,3,3,3,3,2,2,3,3,3,1,1,3,3,3,3,2,4,4,4,4,4,4,2,2,2,2,3,3,2,3,3,3,2,2,3, ,3,3,3,3,3,3,2,2,3,2,2,2,2,3,4,4,3,2,1,1,1,3,3,3,2,2,2,3,1,1,1,2,2,3,3,3,3,3,3,3,3,2,3,2,3,3,2,3,3,3,2,2,2,1,3,2,2,2,3,2,2,3,4,3,3,4,9,3,4,2,2,3,3,8,4,6,1,3,98,2,3,3,2,15,1
600,2,1,4,1,22,1,2,2,2,4,3,3,2,1,2,3,1,3,2,2,3,4,2,2,1,3,4,3,2,2,3,5,4,3,2,1,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,3, ,3,4,4,4,4,3,3,3,2,2,2,1,1,1,3,4,2,2,3,3,3,2,3,2,2,3,1,3,1,1,1,1,1,1,2,1,2,4,4,4,4,1,1,4,2,4,2,5,5,5,3,3,1,4,3,3,2,1,3,3,4,2,2,2,2,2,8,1,4,3,2,3,2,7,1,6,1,3,1,3,4,4,1,2,1
601,2,1,4,1,28,1,2,2,4,3,2,3,2,3,3,3,3,3,3,5,3,3,3,3,3,4,3,3,3,3,4,3,2,3,3,2,1,1,1,4,4,2,2,2,1,2,3,3,3,3,3,2,2,2,4,2,2,2,2,3,2,3,2,3,2,3,2,2,3,1,3,3,2,5,5,5,2,1,3,3,3,2,1,4,1,3,2,2,2,1,2,3,3,3,3,3,3,2,2,3,2,2,3,2,2,5,2,2,2,2,1,3,3,3,2,3,2,2,2,2,3,4,6,2,4,3,2,2,2,1,2,6,1,3,98,3,3,5,1,2,1
602,2,1,4,1,23,1,3,3,3,3,3,3,2,3,2,2,3,3,2,5,3,3,5,2,4,4,5,5,3,2,1,3,3,4,3,3,3,3,3,3,3,3,2,2,2,2,1,1,2,2,2,1,3,2,3, ,3,2,3,3,2,3,3,2,2,2,2,1,2,2,2,2,3,4,3,2,2,1,2,3,3,2,4,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,2,3,2,3,2,2,2,2,3,2,1,2,2,3,3,2,2,2,3,7,3,4,2,2,3,2,8,3,3,1,3,98,2,4,4,1,2,1
603,2,1,4,2,29,1,4,3,5,3,2,3,3,2,2,1,3,2,2,1,3,4,5,3,5,5,5,4,3,3,2,1,3,3,2,3,2,2,2,4,3,3,2,2,1,2,1,1,2,2,2,1,3,1,4,4,3,2,2,4,3,3,4,4,3,2,2,2,3,2,2,2,2,4,3,3,2,1,2,3,3,2,1,3,4,1,2,2,1,3,3,3,3,4,4,4,4,1,2,2,2,2,1,2,2,2,2,2,3,2,2,2,1,1,1,2,2,2,2,2,2,4,6,3,3,2,3,3,4,1,2,5,2,3,1,2,3,5,2,2,1
604,2,1,4,2,20,1,2,2,4,2,3,1,2,2,2,2,2,1,1,1,4,4,4,5,4,4,5,5,3,2,2,1,2,2,3,2,4,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,3,3,5,3,2,4,3,2,2,2,2,3,3,3,2,5,5,3,2,1,3,2,3,2,1,4,1,1,2,3,2,1,2,1,2,2,3,3,3,1,1,1,1,1,2,2,2,3,3,3,3,2,1,2,2,1,2,2,1,3,2,1,2,2,6,3,3,2,3,2,2,7,2,6,1,3,98,2,3,3,3,2,1
605,2,1,4,2,28,1,4,2,5,3,3,3,3,3,2,2,3,2,2,1,3,3,5,3,4,4,5,5,3,3,1,5,3,4,3,2,3,2,3,3,4,3,2,2,2,2,1,1,2,2,2,1,2,1,2, ,3,3,3,3,2,3,3,4,2,2,2,1,2,3,3,3,3,3,3,2,2,2,2,3,4,2,1,3,4,1,2,2,2,3,3,3,3,4,4,3,3,1,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,1,2,2,3,3,2,2,2,4,8,2,4,4,4,3,2,8,3,3,1,3,98,2,3,4,2,2,1
606,2,1,4,2,22,1,4,3,6,4,4,2,3,2,3,2,2,2,2,3,4,3,4,3,4,4,4,4,2,1,1,4,4,3,3,3,4,4,4,4,4,4,1,2,1,2,2,3,3,3,3,3,3,3,3, ,2,2,2,2,2,4,3,3,4,3,3,2,2,4,4,4,3,2,1,1,1,3,3,3,4,3,1,3,1,1,2,1,3,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,3,2,3,2,2,2,3,2,1,2,3,2,4,3,2,2,2,8,2,5,4,3,3,4,7,2,6,1,3,98,4,3,4,1,2,1
607,2,1,4,2,28,1,3,2,5,2,2,2,1,3,3,3,3,2,3,3,3,3,5,4,3,4,4,4,3,3,2,5,3,3,3,2,4,4,3,4,4,4,2,2,1,2,1,1,1,2,1,1,2,1,3, ,2,2,2,3,2,3,2,3,3,3,3,2,2,2,2,2,3,4,4,2,2,1,2,3,3,2,2,4,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,3,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,4,8,2,3,3,2,3,3,8,3,4,1,3,99,3,3,5,2,2,1
608,2,1,4,2,24,1,2,2,4,3,2,3,3,2,2,3,3,2,2,1,2,2,2,3,4,4,4,4,1,1,1,4,3,3,2,2,2,1,1,2,4,2,2,2,2,2,2,1,2,1,1,1,2,2,3, ,2,2,3,3,2,2,3,4,4,3,2,2,3,3,3,2,3,3,3,3,2,2,3,3,4,2,1,3,1,1,2,2,2,1,2,3,2,2,2,3,2,2,2,1,2,2,3,2,1,2,2,2,2,2,2,3,3,2,2,3,2,3,2,3,2,3,7,2,4,2,2,2,2,8,2,6,1,3,1,3,3,3,1,2,1
609,2,1,4,2,20,1,4,3,6,3,3,3,2,3,3,3,3,2,2,1,3,2,3,4,3,2,3,3,2,2,2,4,3,3,3,2,3,3,2,3,2,3,2,2,2,2,2,2,1,1,2,2,2,3,3, ,2,2,2,2,2,4,3,4,3,3,3,2,4,3,2,4,3,2,2,1,1,2,3,2,3,2,2,1,1,3,1,2,3,3,3,3,3,3,3,3,3,2,2,2,3,2,1,2,2,5,2,5,2,2,2,2,3,3,2,3,3,2,2,3,2,3,7,2,3,2,3,2,3,7,2,6,1,3,98,2,4,5,3,2,1
610,2,1,4,2,24,1,3,2,6,3,2,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,1,1,1,2,3,4,2,2,3,4,2,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,4,1,3,2,2,3,2,2,2,1,1,2,2,4,3,2,4,3,3,3,2,2,3,2,3,2,3,2,1,4,4,3,4,4,3,1,3,3,2,3,4,3,3,2,2,3,3,4,1,4,4,3,4,4,2,1,2,4,2,2,2,3,3,2,3,2,4,4,8,3,3,2,4,2,3,8,2,4,1,3,98,3,3,4,2,2,1
611,2,1,4,2,25,1,2,2,2,2,1,1,2,3,2,3,4,2,1,3,2,3,4,2,3,4,3,3,2,2,2,2,2,2,2,2,3,1,2,3,4,4,2,2,2,2,1,1,2,2,1,1,2,2,4,2,3,2,3,2,2,2,1,3,3,2,3,2,3,2,2,2,3,3,4,3,2,2,2,3,4,2,1,2,1,1,3,4,2,1,2,3,4,1,3,3,2,2,1,2,3,2,3,3,3,3,1,1,2,2,1,2,1,1,4,3,4,3,2,2,3,2,6,3,5,4,3,3,2,1,3,4,1,3,1,3,4,5,4,2,1
612,2,1,4,2,20,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,4,4,4,5,2,1,1,4,3,4,4,3,4,2,2,3,3,3,2,2,2,2,1,1,2,2,1,1,2,1,5,1,3,3,3,3,2,3,3,3,4,3,2,1,3,3,2,3,3,2,2,2,2,2,3,3,2,2,1,3,4,1,2,2,3,1,3,3,3,3,4,4,4,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,1,1,3,3,2,2,2,1,2,2,8,3,2,2,3,2,2,1,2,4,1,3,98,3,3,4,2,2,1
613,2,1,4,2,28,1,2,2,3,2,2,2,3,2,3,1,3,2,2,2,3,3,5,5,5,5,4,5,2,2,1,1,3,3,3,3,3,3,3,3,4,3,2,2,1,2,1,1,2,2,2,1,1,1,3, ,4,4,2,2,2,2,2,2,3,2,2,1,3,2,2,2,3,3,3,2,2,2,3,2,3,2,3,2,1,1,2,2,2,1,2,3,3,3,3,3,3,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,3,2,3,3,3,7,3,3,1,2,3,3,1,2,5,2,2,1,3,4,4,1,2,1
614,2,1,4,2,27,1,4,3,6,3,3,2,2,2,3,3,3,3,3,2,3,4,4,4,4,4,4,4,3,3,2,4,3,4,3,2,4,4,3,4,4,4,2,2,1,2,2,2,2,2,2,2,2,2,4,3,3,3,3,3,3,3,2,2,2,2,2,1,2,3,2,3,3,3,2,2,3,2,2,3,2,3,2,3,1,1,2,2,2,1,2,4,3,2,3,3,3,2,2,2,2,3,2,2,2,3,3,3,3,2,2,2,2,1,2,3,3,3,2,3,3,3,7,2,3,2,2,3,3,8,3,3,1,2,98,3,3,4,2,2,1
615,2,1,4,1,30,2,2,1,5,3,2,2,1,2,2,1,1,1,1,2,2,3,4,4,5,5,5,4,3,3,2,4,2,3,3,1,4,2,2,4,4,3,2,2,1,2,3,1,1,4,3,2,1,4,2, ,1,1,4,4,2,2,2,3,4,2,3,3,2,1,1,1,3,3,3,2,1,2,3,2,2,2,2,1,1,2,3,2,3,1,2,3,2,4,4,4,4,1,3,3,3,3,1,4,3,4,4,4,2,4,1,1,1,1,1,1,1,3,3,2,3,4,5,1,5,4,1,2,4,8,3,3,1,3,98,2,4,4,1,2,1
616,2,1,4,1,34,2,1,1,3,2,1,2,2,2,2,1,2,1,2,5,3,3,4,5,4,4,2,3,3,3,3,2,2,3,2,4,3,3,3,3,3,3,2,2,1,2,1,1,2,2,2,2,3,2,4,1,2,2,2,3,1,2,1,4,4,2,2,2,3,3,3,4,2,4,4,4,3,2,3,1,4,1,3,2,1,2,3,4,2,2,3,3,4,2,3,4,3,2,1,2,4,4,1,1,1,3,3,3,3,2,2,2,2,1,3,3,3,3,2,1,2,4,6,3,5,4,3,2,3,2,3,2,1,2,98,4,3,3,1,15,1
617,2,1,4,1,30,2,3,3,5,3,3,2,3,3,3,3,3,4,4,5,2,3,4,4,4,3,4,3,1,2,2,4,3,4,4,3,3,2,2,2,4,4,2,2,2,2,1,2,2,2,1,2,3,1,4,1,3,2,3,4,3,4,3,4,4,3,3,1,3,2,2,2,4,2,1,2,1,3,4,3,4,3,1,4,3,1,3,3,1,1,3,3,4,2,3,3,3,1,1,1,3,1,1,2,2,3,2,4,3,2,2,3,2,2,3,3,3,2,2,2,2,2,8,3,2,2,2,3,2,1,3,4,1,3,98,4,3,3,2,2,1
618,2,1,4,1,37,2,2,3,2,2,2,1,2,3,2,2,3,3,2,1,2,3,4,3,2,3,4,5,2,2,3,4,3,2,2,2,3,3,3,4,4,4,2,2,2,2,2,2,1,2,2,2,2,4,5,3,2,2,3,2,2,3,2,3,4,2,3,2,4,2,1,1,3,4,3,2,3,2,3,2,3,3,1,4,1,1,3,3,2,1,3,3,4,2,3,3,2,1,1,1,2,2,1,2,3,3,1,1,2,1,2,2,1,2,3,4,3,3,2,2,2,2,7,3,2,4,4,3,3,8,2,4,2,3,1,2,3,5,3,2,1
619,2,1,4,1,34,2,2,1,2,2,3,3,2,2,3,3,2,2,3,3,4,4,4,3,4,5,5,5,3,1,1,5,3,3,3,3,2,2,2,2,4,2,2,2,2,2,2,1,1,2,2,1,2,2,3, ,2,2,2,3,2,2,4,4,3,1,1,1,3,4,2,3,2,4,4,4,4,1,2,3,3,2,1,3,1,1,2,2,2,1,2,3,2,3,4,4,4,2,2,2,3,3,1,2,1,2,2,2,2,2,3,3,2,3,2,3,3,3,2,2,2,2,7,3,4,2,4,3,2,8,3,4,2,2,98,2,4,4,2,2,1
620,2,1,4,1,30,2,2,2,2,3,3,2,2,3,3,2,3,3,3,1,3,4,2,3,4,3,4,3,3,3,4,4,3,4,3,3,4,4,3,3,4,3,2,2,2,2,3,3,2,3,3,3,2,2,4,3,3,3,2,3,2,3,4,3,4,4,4,1,2,2,2,2,3,4,4,3,3,2,2,3,2,3,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,3,3,3,3,2,2,3,2,1,2,2,2,3,1,2,3,3,7,1,3,2,4,3,3,8,3,3,1,2,98,3,4,4,2,2,1
621,2,1,4,1,33,2,2,2,5,1,2,1,2,2,2,3,2,1,2,1,2,2,3,4,3,3,3,3,1,2,2,2,2,1,3,2,3,2,3,4,4,4,2,2,2,2,3,2,3,3,3,3,4,1,2, ,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,3,2,3,2,3,3,2,2,2,2,2,1,3,1,1,2,3,3,3,3,3,3,2,3,3,3,2,2,2,2,2,3,2,3,3,1,2,2,1,2,2,2,1,3,3,3,2,2,3,2,3,8,2,2,4,2,2,3,8,2,3,1,2,1,1,3,4,3,1,1
622,2,1,4,1,35,2,2,2,3,2,1,3,1,1,2,1,3,2,1,3,1,2,4,4,2,4,4,4,3,3,4,2,2,2,2,2,4,4,4,4,4,4,2,2,2,2,1,2,2,2,2,2,2,1,2, ,2,2,2,3,2,2,3,3,2,2,2,1,3,3,3,3,3,3,3,3,2,1,2,2,3,2,1,3,6,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,3,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,1,2,2,3,5,2,4,4,3,2,3,8,3,2,1,3,98,2,3,3,2,2,1
623,2,1,4,1,30,2,2,2,5,2,1,1,2,3,2,3,4,2,1,3,2,3,4,2,3,4,3,3,2,2,2,2,2,2,2,2,3,1,2,3,4,4,2,2,2,2,1,1,2,2,1,1,2,2,4,2,3,2,3,2,2,2,1,3,3,2,3,2,3,2,3,2,3,3,4,3,2,2,2,3,4,2,1,2,1,1,3,4,2,1,2,3,4,1,3,3,2,2,1,2,3,2,3,3,3,3,1,1,2,2,1,2,1,1,4,3,4,3,2,2,3,2,6,3,5,4,3,3,2,1,3,4,1,3,98,3,3,3,3,2,1
624,2,1,4,1,34,2,4,3,5,2,2,2,1,2,1,1,3,2,2,5,2,3,4,2,1,3,4,4,3,2,1,5,3,4,3,3,3,2,3,3,4,4,2,2,2,2,1,1,3,3,3,1,2,1,2, ,3,2,3,3,2,2,2,4,2,2,2,1,2,2,2,3,3,3,3,1,1,2,2,3,4,2,2,3,4,1,2,2,2,1,2,3,3,3,3,3,3,2,1,1,2,2,1,2,3,2,3,2,2,2,2,3,2,1,2,2,3,3,2,2,2,4,8,3,4,2,2,3,3,8,3,2,2,3,98,2,4,4,1,2,1
625,2,1,4,2,32,2,4,2,5,3,3,3,3,3,2,2,3,2,2,5,2,3,5,2,4,4,4,5,3,3,1,4,3,4,3,2,3,3,3,3,4,3,2,2,2,2,1,1,2,3,3,1,1,2,3, ,3,3,2,2,2,4,4,2,2,2,2,1,2,2,2,3,3,4,4,2,2,2,2,3,4,2,1,3,3,1,2,2,2,1,2,3,3,3,3,3,3,1,1,1,1,2,3,5,5,5,3,5,2,2,2,3,1,1,2,3,3,3,2,2,2,3,8,2,4,2,3,3,3,8,2,3,1,3,98,2,4,4,1,2,1
626,2,1,4,2,34,2,3,2,5,2,3,2,2,3,3,2,1,2,3,3,3,3,5,4,3,3,4,3,2,2,2,4,2,2,2,2,2,4,2,3,4,4,2,2,2,2,2,3,2,3,3,3,2,2,3, ,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,3,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,3,4,4,4,4,4,2,2,2,2,2,1,3,3,2,2,5,2,2,2,3,2,2,2,2,2,4,3,2,2,2,9,2,2,2,2,2,4,1,3,4,2,3,98,3,4,4,3,2,1
627,2,1,4,2,34,2,4,4,6,3,2,2,3,2,2,2,3,2,2,3,3,3,5,5,4,5,5,4,2,2,1,2,2,3,3,3,2,2,2,3,4,2,2,2,2,2,2,1,1,2,1,1,3,2,3, ,2,2,2,2,3,2,4,4,3,3,3,2,4,4,3,3,3,4,4,4,3,2,2,3,4,3,1,3,3,1,2,3,2,1,2,1,2,2,3,3,3,2,2,3,3,3,1,2,2,1,2,2,2,3,2,3,3,2,2,3,3,3,1,2,2,2,8,3,3,2,2,3,3,8,3,5,2,2,2,2,4,4,2,12,1
628,2,1,4,2,38,2,3,2,3,2,2,2,2,3,2,1,3,2,2,5,4,4,5,5,5,4,5,4,3,3,1,2,3,4,2,2,4,3,3,4,4,3,2,2,2,2,1,2,1,1,2,1,2,1,2, ,1,2,2,2,2,2,2,2,2,1,2,1,2,3,3,3,3,4,4,2,1,2,2,3,2,2,1,3,1,1,2,2,1,1,2,3,4,3,3,3,3,2,2,2,2,3,2,2,2,3,2,2,2,2,1,1,1,1,3,3,3,3,2,2,2,4,7,3,2,2,3,4,4,8,3,5,2,2,1,3,4,5,2,15,1
