ID,TARA,ARA,SIZ,SEX,TSQ1,SQ1,Q2,Q3,Q4,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q5_1,Q5_5,Q5_2,Q5_3,문5_9,문5_6,Q6,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,문10,문11,Q11,Q12,문14,Q13,문16,Q14,Q15,문19_1,문19_2,문19_3,문19_4,문19_5,문19_6,문20_1,문20_2,문20_3,문20_4,문21_1,문21_2,문21_3,문21_4,문21_5,문22,문23,문24,문25,문26,Q18,문28,문29_1,문29_2,문29_3,문29_4,문29_5,문29_6,문30_1,문30_2,문30_3,문30_4,문30_5,문31_1,문31_2,문31_3,문31_4,문31_5,문31_6,Q19_1,Q19_2,Q19_3,Q19_4,Q20,문34_1,문34_2,문34_3,문34_4,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q24_4,Q25_1,Q25_2,Q25_3,Q25_4,Q26_1,Q26_2,Q26_3,Q26_4,문41_1,문41_2,문41_3,문41_4,문42,문43_1,문43_2,문43_3,문43_4,문43_5,문43_6,문44_1,문44_2,문44_3,문44_4,문44_5,문44_6,문44_7,문44_8,문45,문46,문47,문48,문49,Q27,문51,문52,문53_1,문53_2,문53_3,TD1,D1,D2,TD3,D3,D4,TD5,D5,D6,D7,D8,D9,
303,1,1,1,2,1,28,4,3,6,2,1,2,2,3,2,2,2,2,3,2,3,3,4,4,5,4,4,5,5,1,1,1,2,3,3,4,2,1,4,3,4,4,3,3,2,2,2,2,1,1,1,2,3,1,1,4,3,2,3,2,2,1,2,4,3,4,2,2,3,3,4,3,2,4,3,4,5,3,3,1,1,2,3,4,2,3,1,4,2,1,4,3,2,1,2,4,4,3,3,2,2,1,2,3,3,3,2,3,5,5,5,5,2,1,2,2,1,2,2,2,3,1,7,3,3,4,1,3,3,1,2,4,6,1,3,4,1,4,10,2,2,2,1,1.26
304,1,1,1,2,1,22,3,3,6,2,2,2,2,2,2,2,1,2,3,2,1,2,2,3,4,3,4,3,2,1,2,1,3,2,2,2,2,2,4,3,3,4,4,3,2,2,2,2,3,3,3,3,3,2,3,2,2,2,2,3,3,2,2,1,2,2,2,2,3,3,3,2,3,2,3,3,3,3,4,3,3,2,2,3,2,2,1,3,4,1,2,2,2,3,3,3,3,2,3,2,2,2,2,3,2,2,2,2,3,3,2,3,2,3,3,2,3,3,3,3,2,2,7,2,2,2,5,3,2,3,2,6,10,1,2,3,98,2,6,4,3,2,1,1.26
305,1,1,1,2,1,27,2,2,6,4,1,3,1,4,1,1,1,2,3,1,5,2,3,2,3,1,3,4,5,3,3,1,4,3,3,4,3,2,4,1,1,1,3,1,2,1,1,2,1,1,2,1,1,2,1,2,3,2,3,2,4,5,4,4,1,4,1,2,2,2,2,2,3,4,4,5,5,3,3,2,4,2,2,3,3,2,2,3,4,1,2,1,1,1,2,2,2,3,4,4,2,2,2,2,2,4,4,3,3,4,3,3,1,2,1,2,1,1,1,1,3,2,8,2,2,3,5,4,3,2,5,4,6,1,3,4,98,4,9,2,2,4,1,1.26
306,1,1,1,2,1,26,2,1,4,3,2,2,2,3,2,2,2,3,2,3,5,1,3,5,5,1,4,2,3,2,1,1,2,3,3,4,2,1,2,1,4,4,3,1,2,2,2,2,1,1,1,1,2,2,2,3,3,1,3,1,1,2,4,3,2,3,1,2,2,1,2,4,4,3,2,4,4,2,3,2,1,1,2,3,4,3,1,4,4,1,3,3,2,3,3,3,3,3,4,4,4,3,3,3,3,4,1,2,4,1,1,1,2,2,1,1,1,1,1,2,3,3,7,2,2,2,2,4,1,4,2,6,10,1,3,4,99,4,11,2,3,1,1,1.26
307,1,1,1,2,1,28,5,3,6,3,2,2,2,3,2,2,2,3,1,3,2,3,4,2,2,2,4,4,3,3,3,1,4,3,3,4,3,1,3,2,3,3,3,3,2,1,1,2,1,1,1,1,2,1,1,4,1,2,3,4,2,3,4,4,3,5,3,3,2,3,3,2,3,4,3,4,5,3,3,1,1,3,3,3,2,3,1,2,2,1,1,2,2,1,3,3,3,3,2,3,3,2,3,3,3,2,3,3,3,3,2,3,1,2,1,1,2,2,2,2,3,2,7,1,2,2,5,4,2,3,3,4,6,1,3,4,98,3,7,3,3,2,9,1.26
308,1,1,1,2,2,30,3,2,3,3,3,3,2,4,2,1,1,3,2,2,3,3,4,4,4,5,4,5,4,3,1,2,5,3,2,4,2,2,4,4,4,4,4,3,2,2,2,2,2,1,1,2,1,2,1,4,3,3,2,2,3,3,2,2,1,2,1,3,3,2,3,4,4,5,4,5,5,4,4,3,3,2,2,3,2,2,1,3,2,1,1,2,2,1,2,4,3,2,3,3,3,1,1,2,2,4,5,5,5,3,2,2,1,2,1,1,2,1,2,1,3,3,5,3,3,2,5,3,2,3,4,4,6,1,3,4,2,4,10,3,4,1,1,1.22
309,1,1,1,2,2,32,5,4,6,4,1,3,1,4,2,1,2,3,2,2,1,4,4,4,2,2,5,4,5,3,3,4,5,4,4,5,4,3,4,3,4,4,4,3,2,2,1,2,4,4,4,4,4,3,4,5,4,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,3,3,3,3,3,4,3,4,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,4,2,2,2,2,2,2,1,1,2,1,3,1,1,1,2,1,8,4,3,3,1,1,2,3,5,5,9,2,3,4,98,4,10,1,3,3,1,1.22
310,1,1,1,2,2,39,5,4,6,4,3,2,3,4,2,3,2,3,3,2,3,4,4,5,4,5,5,4,5,3,3,1,4,4,3,4,2,4,4,3,4,4,3,3,2,2,2,2,1,1,1,1,2,3,1,4,4,3,3,5,2,3,3,4,3,3,2,3,2,2,3,4,3,4,3,5,5,3,4,2,1,3,3,4,2,1,1,3,4,1,2,2,2,1,2,4,4,4,4,3,3,1,3,3,4,2,2,4,4,2,5,5,1,2,2,1,1,1,2,2,3,2,8,4,4,3,2,4,2,3,2,5,9,2,2,3,3,3,8,3,4,2,8,1.22
311,1,1,1,2,2,30,3,2,6,2,3,2,3,3,3,3,2,2,2,2,2,3,2,3,4,3,3,3,3,2,2,3,3,2,2,3,2,2,3,2,4,4,3,3,2,2,1,2,3,2,3,2,3,2,3,3,3,2,4,2,2,3,2,1,2,3,2,3,2,2,2,2,2,5,5,5,5,3,2,3,3,2,3,2,3,3,2,3,4,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,3,2,4,4,2,3,2,2,3,2,2,2,2,2,7,2,2,3,5,4,3,2,3,4,6,1,3,4,98,3,8,3,4,2,1,1.22
312,1,1,1,2,2,38,2,2,3,3,2,2,2,3,2,1,2,2,1,2,3,1,4,3,4,4,4,2,3,1,2,1,2,3,4,5,3,1,2,2,3,2,2,3,2,2,2,2,1,1,2,1,2,2,1,4,3,3,4,2,2,2,4,2,2,3,1,2,2,1,2,3,3,3,2,4,4,3,4,3,3,1,2,3,2,2,1,2,4,1,1,3,2,3,3,3,3,3,4,4,3,2,2,3,2,4,1,4,4,1,2,2,2,1,2,1,1,2,1,2,3,3,6,3,2,2,5,3,2,4,2,4,6,2,3,4,2,4,10,2,3,1,8,1.22
313,1,1,1,2,2,35,3,3,4,2,1,2,3,2,3,2,3,2,1,2,3,4,3,4,5,4,3,4,5,2,2,1,1,3,3,4,2,2,4,4,4,4,4,3,2,2,2,2,2,1,1,2,3,1,1,2,2,2,4,3,2,1,3,4,3,4,4,3,2,3,3,3,1,3,2,4,5,3,4,3,2,3,2,3,2,4,1,4,3,1,4,3,3,1,2,3,4,3,3,2,4,1,2,3,4,1,2,3,3,4,5,2,2,1,2,2,1,1,2,2,3,2,8,3,3,3,5,3,2,3,3,3,3,2,2,3,99,4,9,3,5,2,1,1.22
314,1,1,1,2,3,44,3,2,5,2,1,3,2,3,3,1,2,3,1,1,3,3,4,4,4,1,4,4,4,1,2,1,1,4,4,5,2,2,2,3,3,3,2,3,2,2,2,2,1,2,2,1,3,3,1,3,2,2,4,2,3,4,5,3,3,3,1,1,4,2,3,2,4,3,3,4,3,4,4,3,2,1,1,2,3,2,1,4,4,1,3,3,3,3,3,3,3,2,3,4,4,1,1,2,3,3,1,4,4,1,1,2,2,2,1,1,1,2,1,1,3,3,8,1,2,3,2,4,3,3,4,4,6,2,3,4,3,4,10,3,4,2,8,1.26
315,1,1,1,2,3,42,1,2,2,3,2,3,2,3,1,1,1,4,2,2,3,2,3,3,5,4,4,3,3,3,2,2,2,4,4,4,4,1,2,2,3,3,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,3,3,2,4,2,3,3,3,3,1,3,3,3,3,4,4,4,3,4,4,4,4,1,1,1,2,3,3,2,1,2,1,2,3,3,3,1,2,3,3,3,4,4,3,1,1,2,2,4,4,4,4,2,2,2,1,3,1,1,2,1,1,2,3,3,8,2,3,3,2,3,2,4,3,3,3,2,3,4,2,4,9,4,4,1,14,1.26
316,1,1,1,2,3,45,3,2,6,2,3,2,2,2,2,3,3,4,3,2,5,2,4,5,4,5,5,5,4,2,2,1,2,2,3,3,2,2,4,1,3,2,3,1,2,2,2,2,2,2,1,3,2,2,2,2,3,2,1,4,2,4,2,1,2,1,1,2,1,2,1,4,3,4,5,4,4,2,2,3,3,2,3,2,3,3,1,4,4,2,2,4,3,3,3,4,3,2,3,3,2,2,3,3,2,4,2,3,2,1,2,1,1,2,2,1,1,2,1,2,2,2,9,2,2,3,5,4,2,3,3,2,2,2,2,3,98,2,6,4,4,4,1,1.26
317,1,1,1,2,3,43,5,3,6,3,2,1,2,2,1,2,3,2,2,2,4,3,4,4,3,4,4,5,5,3,3,1,2,3,3,4,3,2,4,3,4,4,4,3,2,2,2,2,1,1,1,1,2,2,1,1,3,3,2,3,1,2,3,3,2,4,2,2,3,3,3,3,2,3,2,4,5,2,2,1,1,3,2,1,2,3,1,4,4,1,3,2,2,1,2,3,3,4,4,3,3,1,3,2,3,2,2,5,5,4,5,5,2,1,1,1,2,1,2,3,2,2,8,3,4,3,5,4,2,3,2,5,9,2,2,3,99,3,8,3,3,2,13,1.26
318,1,1,1,2,3,41,5,4,6,3,4,2,3,3,3,2,2,4,3,2,1,3,4,5,5,5,4,4,5,3,3,1,1,3,3,5,3,2,4,4,4,4,3,3,2,2,2,2,1,1,1,1,3,1,1,4,3,2,3,5,2,1,2,3,3,4,3,3,4,4,3,3,2,3,3,3,4,3,3,2,1,3,2,1,2,3,1,4,1,1,3,2,3,1,2,4,4,4,3,2,2,1,2,4,4,3,2,5,5,4,5,2,2,2,1,1,2,2,2,1,3,2,8,3,4,3,5,4,3,1,2,5,9,2,2,3,99,4,9,2,2,3,1,1.26
319,1,1,1,2,3,47,1,2,3,3,3,3,2,4,3,2,2,3,3,2,3,3,4,5,4,4,5,5,4,3,1,2,5,3,2,4,2,2,4,3,3,3,4,2,2,2,2,2,2,1,1,1,2,2,1,4,3,3,2,3,2,2,3,2,2,2,1,3,3,2,3,4,4,5,4,5,5,2,3,2,2,2,2,3,2,2,1,3,3,1,3,2,2,1,2,4,3,3,4,3,3,1,1,2,2,4,5,5,2,3,2,2,1,2,1,1,2,1,2,1,4,3,5,2,3,2,5,4,2,3,4,2,2,2,2,3,98,4,10,4,4,1,1,1.26
320,1,1,1,1,1,23,4,2,3,2,2,2,1,3,2,2,1,3,2,2,3,2,3,4,4,5,4,4,3,3,1,4,5,3,2,3,2,2,2,2,1,2,3,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,4,2,2,2,1,3,2,2,3,3,4,5,4,5,5,4,4,3,2,2,2,3,2,2,1,3,4,1,3,2,3,1,2,3,4,2,3,3,3,1,2,2,2,4,2,2,2,4,2,2,2,2,1,1,1,1,2,1,3,2,7,2,3,2,5,3,1,3,3,3,3,1,2,3,98,4,9,4,4,1,1,1.19
321,1,1,1,2,3,45,4,3,4,3,4,2,2,3,2,3,3,4,2,2,1,3,4,5,4,5,4,3,4,3,3,1,4,4,3,4,3,2,4,3,4,4,3,3,2,2,2,2,1,1,1,2,2,1,1,4,2,2,3,4,1,2,3,2,3,5,2,2,1,3,3,4,3,4,3,5,5,1,1,1,1,3,3,2,3,3,1,4,1,1,3,2,2,1,2,3,3,3,2,4,4,1,3,3,4,2,2,3,5,4,5,5,1,3,2,1,2,1,2,2,3,1,9,3,4,3,5,2,1,3,3,2,2,2,2,3,3,3,8,3,3,2,11,1.26
322,1,1,1,2,4,55,2,1,4,2,1,1,2,3,2,1,2,2,1,3,1,3,3,4,3,2,3,4,5,1,1,4,1,2,3,4,2,3,4,4,4,4,3,3,2,2,2,2,1,1,1,2,3,1,1,3,2,2,2,2,1,2,3,4,3,2,3,3,2,2,3,4,2,3,3,4,5,4,3,1,1,2,3,4,4,3,1,4,1,1,4,3,3,1,2,3,4,4,4,2,3,1,3,2,4,3,2,5,5,4,5,2,2,2,1,2,2,1,2,2,3,1,9,4,2,2,2,4,1,3,2,2,2,2,2,3,2,3,7,3,3,2,1,1.20
323,1,1,1,2,4,54,1,2,3,1,1,1,2,3,2,2,2,3,1,1,5,2,3,3,4,4,4,2,4,2,2,2,2,1,3,5,4,2,3,3,3,3,3,3,2,2,1,2,2,1,3,3,3,1,1,1,2,2,3,2,2,2,3,2,1,3,1,1,1,2,2,3,3,4,4,4,4,3,3,2,1,2,2,2,3,2,3,3,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,3,5,5,5,5,5,1,2,2,1,1,1,1,2,1,3,3,7,3,2,3,5,2,3,2,1,2,2,2,2,3,98,4,10,3,3,2,13,1.20
324,1,1,1,2,4,57,2,2,3,2,3,2,1,4,2,1,1,3,3,2,3,2,3,4,4,5,5,4,4,3,1,2,2,3,2,3,2,2,4,4,3,4,3,2,2,2,2,2,1,1,1,2,2,2,1,4,3,3,2,3,3,2,2,2,2,2,1,3,3,2,3,4,4,5,4,5,5,5,5,4,3,2,2,3,2,2,1,3,3,1,3,2,2,1,2,4,3,3,4,3,3,1,1,2,2,4,2,2,3,3,2,2,1,2,1,1,2,1,2,1,3,2,6,2,3,3,1,2,2,3,4,5,9,2,2,3,2,4,10,3,4,1,1,1.20
325,1,1,1,2,5,61,1,2,2,3,1,3,1,3,1,1,1,4,2,2,3,2,3,4,5,3,4,4,4,2,2,2,5,3,4,4,3,1,2,2,2,2,3,3,2,2,2,2,1,1,2,2,2,1,1,2,3,2,3,2,4,3,3,3,2,3,1,2,2,2,1,4,4,4,3,4,4,3,3,1,1,2,2,3,3,2,1,3,1,2,3,3,3,1,2,3,2,3,4,4,4,1,1,2,2,2,2,4,4,1,1,2,1,2,1,1,1,1,1,1,3,3,6,1,3,3,2,3,2,3,4,5,9,2,2,3,98,4,9,3,3,1,12,1.21
326,1,1,1,2,5,71,2,2,2,2,1,2,2,2,2,3,2,2,2,2,3,2,3,2,3,2,3,2,2,2,1,3,1,3,2,2,3,2,2,2,3,2,3,3,2,2,1,2,3,2,2,3,2,2,2,3,3,2,2,2,2,3,2,4,3,2,3,2,2,3,3,2,2,5,5,5,5,3,2,3,3,2,3,2,2,2,2,3,3,2,3,2,2,2,3,2,2,2,3,2,3,2,2,3,2,2,3,4,3,3,4,3,2,3,2,2,3,3,2,3,2,2,9,2,2,4,1,2,3,2,3,5,9,4,1,1,98,1,3,3,3,3,13,1.21
327,1,4,1,1,2,38,3,2,3,2,2,2,1,3,2,2,1,3,2,1,5,3,4,3,2,3,5,5,5,3,3,2,2,3,3,4,2,2,4,4,4,4,4,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,3,2,3,3,2,2,2,3,1,3,3,2,2,3,5,3,3,3,3,3,3,4,5,1,3,3,3,2,1,3,4,1,2,2,2,1,3,3,3,2,2,2,2,1,2,2,3,2,5,5,5,5,5,5,1,1,1,1,1,1,1,1,3,3,4,2,4,3,5,3,1,3,3,2,2,1,2,3,2,1,4,3,4,3,4,1.04
328,1,4,1,1,2,31,1,1,3,2,2,2,1,1,1,2,1,3,1,1,2,1,3,3,3,2,2,3,2,3,2,2,1,2,3,3,2,2,3,4,4,2,4,4,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,3,2,3,4,3,3,2,2,3,3,3,3,3,3,3,3,4,3,3,3,3,1,3,2,3,2,1,5,1,1,1,1,3,1,1,1,3,2,2,2,3,2,2,2,2,1,4,5,5,3,5,1,2,3,4,3,2,3,1,1,2,1,6,2,4,3,5,2,3,1,1,4,6,1,2,3,98,2,5,4,4,2,8,1.04
329,1,4,1,1,2,38,3,2,2,3,3,2,2,2,3,2,2,3,3,2,1,2,2,3,2,4,4,4,3,1,1,2,2,2,1,4,2,2,3,3,4,4,3,3,2,2,2,2,1,1,2,2,2,1,3,2,1,2,3,3,2,3,3,3,2,2,1,4,4,1,2,4,4,4,4,4,4,5,3,2,2,2,2,2,3,1,1,3,1,1,2,3,3,1,3,3,3,3,4,3,4,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,3,5,2,3,1,3,2,2,3,2,3,3,2,2,3,2,4,9,1,3,5,11,1.04
330,1,4,1,1,1,29,2,2,5,4,2,2,2,2,2,2,2,4,2,1,1,1,3,5,5,5,5,5,5,3,2,2,2,2,2,4,4,2,2,2,4,4,4,3,2,1,2,2,1,1,2,2,2,2,2,2,4,3,3,2,2,2,3,2,3,1,1,1,5,3,5,3,2,2,4,5,5,4,4,2,2,2,4,4,4,2,1,3,1,1,1,1,1,1,3,1,3,3,3,3,3,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,2,2,1,4,4,4,2,4,4,5,4,2,3,3,4,8,1,2,3,2,4,9,4,5,6,4,0.94
331,1,4,1,1,1,20,2,2,5,2,2,3,2,2,2,1,1,3,2,1,3,2,3,5,3,3,3,4,2,3,1,1,4,4,4,5,3,3,3,3,4,4,3,4,2,2,2,2,1,1,1,2,2,1,1,5,3,3,2,4,2,2,1,4,1,1,1,2,2,1,2,2,3,3,4,4,5,3,3,2,2,2,2,3,2,1,1,4,1,1,3,3,3,1,3,3,2,3,4,3,3,2,2,3,2,1,5,5,5,5,5,5,2,2,1,1,3,1,3,2,4,3,6,3,4,2,3,3,2,4,2,6,10,1,3,4,98,3,8,3,4,4,4,0.94
332,1,4,1,1,1,27,5,4,6,4,4,4,4,4,4,4,4,4,4,4,98,4,4,5,5,5,5,5,5,3,3,4,5,4,4,5,4,4,4,4,4,4,4,4,2,2,2,2,1,1,2,2,2,4,5,5,4,4,4,5,5,5,5,5,5,5,1,5,5,2,5,5,5,5,4,4,5,5,4,5,5,2,4,3,4,4,1,3,4,2,3,3,3,1,3,3,3,3,3,4,3,2,2,2,2,4,5,5,5,5,5,5,2,3,1,1,2,2,3,2,4,2,5,3,4,3,5,3,3,2,3,3,3,1,3,4,98,3,7,4,5,3,4,0.94
333,1,4,1,1,1,27,1,2,5,4,4,4,2,1,3,1,4,4,1,1,1,2,4,3,5,3,4,4,4,3,2,1,5,4,2,3,3,1,3,3,3,3,4,3,2,2,2,2,1,1,2,2,3,1,1,4,4,4,4,3,5,5,1,3,1,3,1,1,3,3,3,3,3,3,3,4,3,3,3,3,3,2,3,2,3,2,2,4,4,1,2,1,2,1,3,3,3,2,3,3,3,2,1,3,2,4,1,2,2,2,2,3,1,2,2,1,1,1,2,1,3,2,5,1,2,3,5,3,4,2,4,4,6,1,3,4,98,4,9,3,4,4,4,0.94
334,1,4,1,1,1,22,2,2,3,3,3,2,3,3,4,3,4,4,3,3,1,2,3,4,4,3,3,4,4,1,2,1,5,2,3,4,4,4,4,3,4,3,3,3,2,2,2,2,1,1,3,2,3,3,3,5,2,2,2,2,3,4,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,4,4,3,3,2,3,2,1,3,1,3,3,4,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,4,3,4,3,3,2,3,2,3,3,3,3,3,3,2,6,3,3,3,2,3,3,3,3,6,10,1,3,4,98,4,9,3,3,2,4,0.94
335,1,1,1,2,5,61,1,1,3,2,1,1,2,3,3,2,3,3,1,2,2,2,3,4,2,3,4,5,5,1,1,1,1,2,3,3,2,1,4,4,4,4,4,4,2,2,2,2,1,1,1,2,3,1,1,2,2,3,3,5,2,1,3,4,3,5,2,2,2,2,3,3,2,3,1,5,5,3,3,1,1,3,2,3,2,4,1,4,1,1,4,3,3,1,2,4,3,3,4,2,3,1,2,3,4,1,5,5,5,5,5,5,1,2,2,1,2,2,1,2,3,2,9,3,2,3,1,2,3,1,2,5,9,2,2,3,1,1,4,4,5,3,1,1.21
336,1,4,1,1,3,41,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,4,5,2,4,4,4,1,2,1,2,2,3,4,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,1,4,2,2,1,3,2,2,2,1,2,1,3,3,3,2,1,3,2,3,3,3,3,3,3,3,3,3,2,3,2,3,2,1,4,1,1,4,4,3,3,2,3,2,4,4,4,4,4,4,4,4,4,1,4,4,1,1,1,1,1,1,1,1,1,1,1,4,3,3,2,1,2,5,4,3,1,5,2,2,1,2,3,1,4,12,3,3,2,4,1.01
337,1,4,1,1,3,46,2,2,4,2,3,4,1,2,2,2,1,4,1,1,1,2,1,5,5,2,5,5,5,3,1,1,2,3,3,3,2,2,3,3,2,2,4,2,2,1,2,2,1,1,1,1,3,2,2,2,3,2,2,1,3,1,2,3,4,1,2,3,3,2,4,2,1,2,2,4,4,3,4,1,2,2,2,2,4,2,1,3,2,1,2,3,1,1,2,3,3,2,3,3,3,1,1,2,3,3,2,2,3,4,2,2,2,3,1,1,3,1,1,1,3,2,9,2,1,4,3,2,2,3,2,2,2,2,2,3,98,3,7,4,5,2,4,1.01
338,1,4,1,1,3,43,1,2,2,4,4,4,1,1,1,1,1,4,2,1,3,3,4,4,3,4,4,3,3,3,1,1,5,4,4,5,4,3,3,2,3,3,3,3,2,2,2,2,1,1,2,2,2,1,1,3,4,4,3,1,5,3,1,5,1,1,1,2,2,2,2,3,5,5,5,5,5,3,3,2,3,2,2,2,3,2,1,3,1,3,3,3,3,3,3,3,3,4,4,4,4,2,2,2,2,4,1,2,4,1,5,2,1,3,1,2,1,1,4,1,3,3,6,2,3,3,5,4,4,2,2,3,4,1,3,4,98,4,9,4,5,1,11,1.01
339,1,4,1,1,3,48,2,3,5,3,4,3,3,3,3,2,2,3,3,2,5,2,3,4,3,4,4,3,3,3,1,2,5,4,4,4,3,3,3,2,3,3,3,3,2,1,2,2,1,1,2,2,2,3,1,3,3,3,2,2,5,5,5,5,2,2,1,3,4,2,3,2,3,3,3,3,3,4,4,4,5,1,1,1,3,1,1,3,4,1,2,2,2,1,3,3,3,3,3,3,3,1,1,2,2,4,2,2,2,2,1,2,2,2,1,1,2,1,3,2,3,2,7,3,3,3,5,3,4,2,3,4,6,2,3,4,98,4,9,3,4,2,8,1.01
340,1,8,2,1,4,55,1,1,5,1,2,1,2,2,1,2,1,2,1,1,5,1,2,2,2,2,3,3,3,3,1,3,1,1,2,3,1,2,3,3,3,3,3,3,2,1,2,2,2,1,1,2,3,3,4,2,1,1,1,2,1,1,4,3,2,3,3,3,3,3,3,2,3,2,2,3,3,3,3,4,4,2,2,1,2,2,3,4,1,1,1,1,1,1,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2,2,2,2,2,3,2,1,3,1,3,1,3,2,6,4,3,3,1,2,1,3,1,2,2,2,2,3,98,4,10,3,3,2,1,1.27
341,1,8,2,1,4,50,2,2,5,1,1,1,1,1,1,1,1,1,1,1,5,1,2,1,1,1,3,3,3,3,1,3,1,1,2,3,1,2,3,3,3,3,3,3,2,1,2,2,2,1,1,2,3,3,4,2,1,1,1,2,1,1,4,3,1,3,2,3,3,3,3,2,3,2,2,3,3,3,3,3,3,2,2,2,2,2,3,4,1,1,1,1,1,1,3,3,3,3,3,3,3,1,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,1,3,2,7,4,3,2,1,2,2,3,2,2,2,2,2,3,98,4,10,4,4,3,8,1.27
342,1,8,3,1,4,56,5,4,6,3,3,4,4,3,1,1,2,2,1,2,1,4,3,4,5,4,4,5,5,3,2,3,4,3,4,3,4,3,4,4,4,3,3,3,2,2,2,2,1,1,2,2,1,4,4,4,2,3,1,3,2,2,2,1,1,1,1,1,2,2,3,4,4,4,5,5,4,5,5,4,1,1,1,2,1,2,1,3,2,1,1,2,2,1,2,3,3,3,3,3,3,2,3,4,3,1,4,4,3,3,4,3,1,1,1,1,1,2,1,1,3,1,5,2,4,4,1,2,3,2,3,2,2,2,3,4,1,4,11,3,2,2,11,1.27
343,1,8,2,1,4,50,4,3,5,1,1,1,2,2,1,2,1,2,2,1,5,1,2,4,4,4,5,5,5,3,1,3,1,1,2,3,1,2,2,2,3,3,3,3,2,1,2,2,2,1,1,1,3,3,4,2,1,1,2,2,1,1,3,2,2,3,3,3,3,3,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,1,3,2,1,1,1,3,1,3,2,6,4,3,3,1,2,1,4,2,4,6,2,3,4,99,4,10,3,3,3,7,1.27
344,1,8,2,1,4,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,2,1,1,1,3,3,3,3,1,3,1,1,2,3,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,3,3,4,2,1,1,1,2,1,1,5,3,1,3,3,3,3,3,3,2,3,2,3,2,3,4,4,4,4,2,2,2,2,2,3,4,1,1,1,1,1,1,3,4,3,3,3,3,3,1,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,1,3,2,7,4,3,3,1,2,1,5,1,2,2,2,2,3,3,4,12,1,2,1,4,1.27
345,1,8,2,1,4,57,2,2,2,2,3,2,1,4,2,1,2,3,3,2,3,2,3,2,2,4,3,4,4,3,1,2,2,3,2,4,2,2,2,2,2,2,3,2,2,2,2,2,2,1,1,2,2,2,1,4,2,2,3,2,2,2,4,2,2,4,1,3,3,2,3,4,5,5,4,5,5,4,4,4,4,2,2,3,2,2,1,3,1,1,3,2,3,1,2,4,3,3,4,3,3,2,1,2,2,4,2,3,3,3,2,2,2,2,1,1,2,1,2,1,3,3,7,3,3,3,5,3,2,3,4,2,2,2,2,3,98,2,6,5,5,2,9,1.27
346,1,8,2,1,5,60,2,1,3,4,3,3,2,2,2,2,1,4,2,1,1,3,4,4,3,4,3,3,3,1,1,1,2,3,4,4,1,3,3,2,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,1,3,3,2,2,4,5,3,1,3,2,2,2,2,2,3,1,1,1,2,2,2,2,2,2,1,1,2,1,3,3,4,3,1,1,1,3,2,1,2,3,3,2,3,3,3,2,2,3,3,1,2,2,2,2,2,1,1,2,2,1,1,2,2,2,4,2,7,3,1,4,1,3,3,2,3,2,2,2,3,4,3,4,9,4,4,3,1,1.25
347,1,8,2,1,5,69,1,2,4,4,2,4,3,2,2,2,2,4,3,2,4,4,4,4,2,3,4,3,4,3,1,1,2,4,3,5,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,4,4,3,2,3,4,5,3,3,4,4,1,1,1,1,3,3,3,3,2,3,3,3,3,3,2,2,2,3,2,2,1,3,2,1,1,2,1,1,2,3,3,2,2,3,2,2,2,3,3,3,2,2,2,2,2,2,2,4,3,2,2,2,2,2,3,2,6,3,3,4,1,2,3,2,2,3,5,3,3,4,2,1,2,5,6,4,1,1.25
